timestamp,ticker,open,high,low,close
2025-10-03 09:30:00-04:00,I:SPX,6722.14,6726.71,6722.14,6725.48
2025-10-03 09:31:00-04:00,I:SPX,6726.04,6731.29,6725.58,6731.29
2025-10-03 09:32:00-04:00,I:SPX,6731.25,6732.71,6729.04,6729.46
2025-10-03 09:33:00-04:00,I:SPX,6729.3,6729.87,6726.94,6729.7
2025-10-03 09:34:00-04:00,I:SPX,6729.61,6731.72,6729.13,6730.67
2025-10-03 09:35:00-04:00,I:SPX,6730.81,6731.99,6728.93,6730.22
2025-10-03 09:36:00-04:00,I:SPX,6730.24,6731.91,6729.8,6731.55
2025-10-03 09:37:00-04:00,I:SPX,6731.72,6733.52,6731.69,6733.14
2025-10-03 09:38:00-04:00,I:SPX,6733.28,6735.29,6732.94,6735.17
2025-10-03 09:39:00-04:00,I:SPX,6735.26,6737.0,6734.59,6736.67
2025-10-03 09:40:00-04:00,I:SPX,6736.52,6738.26,6735.71,6736.15
2025-10-03 09:41:00-04:00,I:SPX,6736.43,6736.83,6729.2,6730.6
2025-10-03 09:42:00-04:00,I:SPX,6730.79,6731.4,6729.03,6730.91
2025-10-03 09:43:00-04:00,I:SPX,6730.85,6733.48,6730.75,6733.11
2025-10-03 09:44:00-04:00,I:SPX,6733.19,6734.25,6732.66,6733.13
2025-10-03 09:45:00-04:00,I:SPX,6733.11,6733.7,6732.31,6733.5
2025-10-03 09:46:00-04:00,I:SPX,6733.64,6735.33,6733.15,6734.8
2025-10-03 09:47:00-04:00,I:SPX,6735.04,6736.67,6734.36,6735.83
2025-10-03 09:48:00-04:00,I:SPX,6735.74,6736.25,6734.04,6735.93
2025-10-03 09:49:00-04:00,I:SPX,6735.88,6736.11,6735.27,6735.88
2025-10-03 09:50:00-04:00,I:SPX,6735.69,6736.45,6734.33,6735.01
2025-10-03 09:51:00-04:00,I:SPX,6735.15,6738.01,6735.15,6737.95
2025-10-03 09:52:00-04:00,I:SPX,6738.1,6739.52,6737.24,6739.3
2025-10-03 09:53:00-04:00,I:SPX,6739.5,6740.68,6738.63,6738.95
2025-10-03 09:54:00-04:00,I:SPX,6738.92,6739.11,6736.77,6736.96
2025-10-03 09:55:00-04:00,I:SPX,6736.86,6737.59,6734.68,6734.85
2025-10-03 09:56:00-04:00,I:SPX,6735.0,6736.24,6732.36,6732.36
2025-10-03 09:57:00-04:00,I:SPX,6732.27,6733.67,6732.27,6733.56
2025-10-03 09:58:00-04:00,I:SPX,6733.34,6733.34,6730.84,6731.28
2025-10-03 09:59:00-04:00,I:SPX,6731.52,6732.78,6731.52,6732.42
2025-10-03 10:00:00-04:00,I:SPX,6731.63,6731.67,6727.17,6729.37
2025-10-03 10:01:00-04:00,I:SPX,6729.18,6729.18,6725.29,6726.72
2025-10-03 10:02:00-04:00,I:SPX,6727.0,6728.17,6724.95,6725.3
2025-10-03 10:03:00-04:00,I:SPX,6725.48,6726.34,6724.5,6725.81
2025-10-03 10:04:00-04:00,I:SPX,6725.69,6728.66,6725.56,6727.69
2025-10-03 10:05:00-04:00,I:SPX,6727.81,6727.81,6726.03,6726.76
2025-10-03 10:06:00-04:00,I:SPX,6726.72,6727.92,6726.44,6727.62
2025-10-03 10:07:00-04:00,I:SPX,6727.67,6730.6,6727.67,6730.5
2025-10-03 10:08:00-04:00,I:SPX,6730.6,6730.6,6728.21,6728.25
2025-10-03 10:09:00-04:00,I:SPX,6728.2,6728.74,6726.02,6728.74
2025-10-03 10:10:00-04:00,I:SPX,6728.96,6730.53,6728.51,6730.53
2025-10-03 10:11:00-04:00,I:SPX,6730.76,6731.15,6728.7,6730.6
2025-10-03 10:12:00-04:00,I:SPX,6730.5,6731.56,6729.73,6731.53
2025-10-03 10:13:00-04:00,I:SPX,6731.54,6733.18,6731.52,6732.35
2025-10-03 10:14:00-04:00,I:SPX,6732.14,6732.14,6730.37,6731.07
2025-10-03 10:15:00-04:00,I:SPX,6731.06,6733.03,6730.98,6732.18
2025-10-03 10:16:00-04:00,I:SPX,6732.2,6735.08,6732.2,6734.74
2025-10-03 10:17:00-04:00,I:SPX,6734.75,6735.0,6732.91,6734.76
2025-10-03 10:18:00-04:00,I:SPX,6734.47,6734.47,6732.67,6733.06
2025-10-03 10:19:00-04:00,I:SPX,6733.12,6733.83,6732.64,6733.21
2025-10-03 10:20:00-04:00,I:SPX,6733.4,6734.81,6732.83,6733.92
