timestamp,ticker,open,high,low,close
2025-10-09 09:30:00-04:00,I:SPX,6760.5,6763.52,6760.22,6761.08
2025-10-09 09:31:00-04:00,I:SPX,6762.12,6764.58,6761.4,6763.8
2025-10-09 09:32:00-04:00,I:SPX,6763.02,6763.56,6759.49,6760.23
2025-10-09 09:33:00-04:00,I:SPX,6760.0,6760.9,6758.76,6759.48
2025-10-09 09:34:00-04:00,I:SPX,6759.46,6760.3,6756.04,6757.16
2025-10-09 09:35:00-04:00,I:SPX,6757.07,6757.91,6755.82,6757.31
2025-10-09 09:36:00-04:00,I:SPX,6757.47,6758.38,6757.05,6758.08
2025-10-09 09:37:00-04:00,I:SPX,6757.91,6758.73,6756.32,6757.59
2025-10-09 09:38:00-04:00,I:SPX,6757.47,6759.45,6756.7,6757.99
2025-10-09 09:39:00-04:00,I:SPX,6758.01,6759.91,6757.83,6759.49
2025-10-09 09:40:00-04:00,I:SPX,6759.29,6760.27,6756.59,6757.71
2025-10-09 09:41:00-04:00,I:SPX,6757.79,6757.81,6753.35,6753.35
2025-10-09 09:42:00-04:00,I:SPX,6753.09,6753.09,6750.8,6751.29
2025-10-09 09:43:00-04:00,I:SPX,6751.41,6752.47,6750.43,6752.13
2025-10-09 09:44:00-04:00,I:SPX,6752.38,6753.82,6750.58,6750.73
2025-10-09 09:45:00-04:00,I:SPX,6750.78,6751.36,6748.64,6749.54
2025-10-09 09:46:00-04:00,I:SPX,6749.44,6750.43,6748.07,6748.36
2025-10-09 09:47:00-04:00,I:SPX,6748.26,6749.67,6747.95,6748.98
2025-10-09 09:48:00-04:00,I:SPX,6749.07,6752.32,6749.07,6752.32
2025-10-09 09:49:00-04:00,I:SPX,6752.48,6753.89,6752.07,6753.26
2025-10-09 09:50:00-04:00,I:SPX,6753.31,6754.5,6752.01,6752.63
2025-10-09 09:51:00-04:00,I:SPX,6753.21,6753.9,6750.08,6750.61
2025-10-09 09:52:00-04:00,I:SPX,6747.52,6747.54,6745.38,6745.98
2025-10-09 09:53:00-04:00,I:SPX,6745.75,6746.7,6742.99,6744.34
2025-10-09 09:54:00-04:00,I:SPX,6744.51,6745.19,6741.63,6742.52
2025-10-09 09:55:00-04:00,I:SPX,6742.43,6743.12,6739.38,6740.22
2025-10-09 09:56:00-04:00,I:SPX,6739.83,6743.21,6739.65,6742.92
2025-10-09 09:57:00-04:00,I:SPX,6742.77,6745.64,6742.77,6745.64
2025-10-09 09:58:00-04:00,I:SPX,6745.7,6746.19,6743.65,6743.65
2025-10-09 09:59:00-04:00,I:SPX,6743.41,6744.82,6742.43,6743.28
2025-10-09 10:00:00-04:00,I:SPX,6742.29,6742.29,6740.46,6741.11
2025-10-09 10:01:00-04:00,I:SPX,6740.9,6741.67,6738.65,6738.87
2025-10-09 10:02:00-04:00,I:SPX,6738.66,6740.13,6737.92,6739.83
2025-10-09 10:03:00-04:00,I:SPX,6739.73,6742.37,6739.59,6742.28
2025-10-09 10:04:00-04:00,I:SPX,6742.23,6744.14,6741.79,6743.3
2025-10-09 10:05:00-04:00,I:SPX,6743.31,6743.98,6742.47,6742.64
2025-10-09 10:06:00-04:00,I:SPX,6742.57,6743.21,6741.43,6743.17
2025-10-09 10:07:00-04:00,I:SPX,6743.15,6745.87,6742.98,6745.13
2025-10-09 10:08:00-04:00,I:SPX,6745.21,6745.48,6742.78,6742.82
2025-10-09 10:09:00-04:00,I:SPX,6742.78,6743.41,6741.5,6742.49
2025-10-09 10:10:00-04:00,I:SPX,6742.51,6743.79,6742.27,6742.35
2025-10-09 10:11:00-04:00,I:SPX,6742.49,6744.41,6742.0,6744.13
2025-10-09 10:12:00-04:00,I:SPX,6743.95,6745.78,6743.59,6744.48
2025-10-09 10:13:00-04:00,I:SPX,6744.15,6744.44,6743.2,6744.24
2025-10-09 10:14:00-04:00,I:SPX,6744.22,6744.83,6742.87,6744.12
2025-10-09 10:15:00-04:00,I:SPX,6743.99,6744.2,6740.89,6741.42
2025-10-09 10:16:00-04:00,I:SPX,6741.48,6742.58,6740.9,6740.96
2025-10-09 10:17:00-04:00,I:SPX,6740.86,6741.03,6739.23,6740.18
2025-10-09 10:18:00-04:00,I:SPX,6740.51,6741.48,6739.95,6741.36
2025-10-09 10:19:00-04:00,I:SPX,6741.33,6742.18,6740.32,6740.53
2025-10-09 10:20:00-04:00,I:SPX,6740.46,6740.84,6738.71,6738.71
2025-10-09 10:21:00-04:00,I:SPX,6738.66,6738.66,6735.18,6737.38
2025-10-09 10:22:00-04:00,I:SPX,6737.37,6737.37,6735.75,6736.62
2025-10-09 10:23:00-04:00,I:SPX,6736.69,6738.48,6736.51,6738.19
2025-10-09 10:24:00-04:00,I:SPX,6738.25,6739.61,6738.2,6739.37
2025-10-09 10:25:00-04:00,I:SPX,6739.34,6739.34,6737.56,6737.97
2025-10-09 10:26:00-04:00,I:SPX,6738.02,6738.35,6736.61,6737.33
2025-10-09 10:27:00-04:00,I:SPX,6737.43,6737.43,6736.07,6736.42
