timestamp,ticker,open,high,low,close
2025-11-13 09:30:00-05:00,I:SPX,6826.47,6826.47,6817.8,6817.8
2025-11-13 09:31:00-05:00,I:SPX,6817.9800000000005,6821.96,6816.63,6821.96
2025-11-13 09:32:00-05:00,I:SPX,6822.05,6822.79,6819.400000000001,6820.31
2025-11-13 09:33:00-05:00,I:SPX,6820.64,6825.7,6820.64,6822.9400000000005
2025-11-13 09:34:00-05:00,I:SPX,6823.0,6824.26,6818.6900000000005,6820.04
2025-11-13 09:35:00-05:00,I:SPX,6819.400000000001,6820.400000000001,6813.26,6814.16
2025-11-13 09:36:00-05:00,I:SPX,6813.93,6813.93,6808.76,6809.62
2025-11-13 09:37:00-05:00,I:SPX,6809.63,6810.96,6807.22,6810.17
2025-11-13 09:38:00-05:00,I:SPX,6809.76,6809.76,6806.71,6807.72
2025-11-13 09:39:00-05:00,I:SPX,6807.67,6811.4400000000005,6806.41,6807.1900000000005
2025-11-13 09:40:00-05:00,I:SPX,6807.17,6807.17,6804.55,6806.31
2025-11-13 09:41:00-05:00,I:SPX,6806.77,6808.28,6804.02,6804.7300000000005
2025-11-13 09:42:00-05:00,I:SPX,6804.53,6807.2,6801.46,6806.51
2025-11-13 09:43:00-05:00,I:SPX,6806.7300000000005,6806.7300000000005,6798.22,6798.95
2025-11-13 09:44:00-05:00,I:SPX,6799.2,6799.610000000001,6795.150000000001,6796.21
2025-11-13 09:45:00-05:00,I:SPX,6796.400000000001,6799.4400000000005,6794.91,6797.650000000001
2025-11-13 09:46:00-05:00,I:SPX,6797.29,6801.2300000000005,6796.88,6800.42
2025-11-13 09:47:00-05:00,I:SPX,6800.360000000001,6802.81,6799.68,6799.74
2025-11-13 09:48:00-05:00,I:SPX,6799.93,6801.46,6798.32,6801.46
2025-11-13 09:49:00-05:00,I:SPX,6801.74,6804.85,6798.7,6800.37
2025-11-13 09:50:00-05:00,I:SPX,6800.39,6805.7,6800.2,6805.04
2025-11-13 09:51:00-05:00,I:SPX,6805.17,6809.2,6803.59,6808.16
2025-11-13 09:52:00-05:00,I:SPX,6809.03,6810.85,6807.63,6810.84
2025-11-13 09:53:00-05:00,I:SPX,6810.59,6810.59,6806.610000000001,6807.84
2025-11-13 09:54:00-05:00,I:SPX,6807.68,6809.2300000000005,6803.13,6803.74
2025-11-13 09:55:00-05:00,I:SPX,6803.77,6809.4800000000005,6803.21,6808.110000000001
2025-11-13 09:56:00-05:00,I:SPX,6807.78,6810.400000000001,6806.83,6810.2
2025-11-13 09:57:00-05:00,I:SPX,6809.75,6812.75,6807.89,6809.22
2025-11-13 09:58:00-05:00,I:SPX,6809.62,6810.900000000001,6808.34,6808.93
2025-11-13 09:59:00-05:00,I:SPX,6809.78,6810.64,6806.79,6806.900000000001
2025-11-13 10:00:00-05:00,I:SPX,6807.08,6812.88,6806.9400000000005,6809.56
2025-11-13 10:01:00-05:00,I:SPX,6809.58,6809.68,6804.8,6805.860000000001
2025-11-13 10:02:00-05:00,I:SPX,6805.75,6806.25,6801.39,6801.64
2025-11-13 10:03:00-05:00,I:SPX,6801.56,6803.93,6801.56,6803.93
2025-11-13 10:04:00-05:00,I:SPX,6803.900000000001,6803.900000000001,6798.49,6799.43
2025-11-13 10:05:00-05:00,I:SPX,6800.1,6803.17,6800.1,6802.2300000000005
2025-11-13 10:06:00-05:00,I:SPX,6802.27,6808.71,6801.77,6808.56
2025-11-13 10:07:00-05:00,I:SPX,6807.88,6811.72,6807.66,6811.7
2025-11-13 10:08:00-05:00,I:SPX,6811.96,6817.14,6810.95,6815.93
2025-11-13 10:09:00-05:00,I:SPX,6815.9400000000005,6818.89,6815.9400000000005,6818.68
2025-11-13 10:10:00-05:00,I:SPX,6818.650000000001,6818.650000000001,6815.39,6817.6900000000005
2025-11-13 10:11:00-05:00,I:SPX,6817.64,6818.1900000000005,6816.650000000001,6818.01
2025-11-13 10:12:00-05:00,I:SPX,6817.97,6823.83,6817.97,6823.27
2025-11-13 10:13:00-05:00,I:SPX,6822.96,6823.16,6820.16,6821.75
2025-11-13 10:14:00-05:00,I:SPX,6821.79,6825.46,6821.79,6824.02
2025-11-13 10:15:00-05:00,I:SPX,6824.08,6825.66,6823.33,6825.54
2025-11-13 10:16:00-05:00,I:SPX,6825.03,6828.05,6824.72,6826.06
2025-11-13 10:17:00-05:00,I:SPX,6825.8,6825.860000000001,6819.32,6819.62
2025-11-13 10:18:00-05:00,I:SPX,6820.05,6823.22,6820.05,6820.34
2025-11-13 10:19:00-05:00,I:SPX,6820.31,6822.46,6819.24,6819.59
2025-11-13 10:20:00-05:00,I:SPX,6819.52,6820.7,6817.71,6820.52
2025-11-13 10:21:00-05:00,I:SPX,6820.27,6821.860000000001,6815.72,6816.55
2025-11-13 10:22:00-05:00,I:SPX,6816.56,6817.360000000001,6813.64,6814.66
2025-11-13 10:23:00-05:00,I:SPX,6814.79,6815.59,6811.9400000000005,6813.3
