timestamp,ticker,open,high,low,close
2025-10-15 09:30:00-04:00,I:SPX,6688.27,6691.76,6686.0,6686.28
2025-10-15 09:31:00-04:00,I:SPX,6686.66,6691.72,6686.66,6690.41
2025-10-15 09:32:00-04:00,I:SPX,6690.0,6692.22,6688.82,6691.14
2025-10-15 09:33:00-04:00,I:SPX,6691.65,6694.19,6690.19,6692.35
2025-10-15 09:34:00-04:00,I:SPX,6692.45,6692.57,6688.23,6689.37
2025-10-15 09:35:00-04:00,I:SPX,6689.39,6692.66,6688.12,6692.66
2025-10-15 09:36:00-04:00,I:SPX,6693.03,6695.78,6693.03,6694.89
2025-10-15 09:37:00-04:00,I:SPX,6694.83,6697.3,6692.09,6693.46
2025-10-15 09:38:00-04:00,I:SPX,6693.79,6694.16,6689.26,6691.65
2025-10-15 09:39:00-04:00,I:SPX,6691.6,6691.6,6687.84,6689.08
2025-10-15 09:40:00-04:00,I:SPX,6689.17,6692.73,6689.17,6690.51
2025-10-15 09:41:00-04:00,I:SPX,6691.37,6695.13,6691.15,6695.13
2025-10-15 09:42:00-04:00,I:SPX,6695.25,6695.88,6694.0,6695.31
2025-10-15 09:43:00-04:00,I:SPX,6695.45,6697.71,6693.2,6693.41
2025-10-15 09:44:00-04:00,I:SPX,6693.22,6693.27,6689.98,6692.99
2025-10-15 09:45:00-04:00,I:SPX,6693.47,6701.61,6693.47,6699.92
2025-10-15 09:46:00-04:00,I:SPX,6699.89,6700.43,6692.27,6694.22
2025-10-15 09:47:00-04:00,I:SPX,6694.1,6695.81,6690.14,6690.2
2025-10-15 09:48:00-04:00,I:SPX,6690.44,6691.13,6685.5,6686.07
2025-10-15 09:49:00-04:00,I:SPX,6685.72,6686.98,6683.95,6686.43
2025-10-15 09:50:00-04:00,I:SPX,6686.54,6689.09,6684.69,6688.74
2025-10-15 09:51:00-04:00,I:SPX,6688.72,6694.98,6688.68,6694.98
2025-10-15 09:52:00-04:00,I:SPX,6695.24,6698.69,6694.73,6698.69
2025-10-15 09:53:00-04:00,I:SPX,6698.85,6700.04,6697.8,6699.15
2025-10-15 09:54:00-04:00,I:SPX,6699.2,6699.73,6697.54,6698.59
2025-10-15 09:55:00-04:00,I:SPX,6698.76,6704.35,6698.59,6704.35
2025-10-15 09:56:00-04:00,I:SPX,6704.97,6704.97,6703.03,6704.34
2025-10-15 09:57:00-04:00,I:SPX,6704.42,6707.28,6703.78,6705.83
2025-10-15 09:58:00-04:00,I:SPX,6705.86,6707.71,6705.86,6707.71
2025-10-15 09:59:00-04:00,I:SPX,6707.72,6707.94,6705.1,6705.83
2025-10-15 10:00:00-04:00,I:SPX,6705.37,6708.88,6705.37,6708.53
2025-10-15 10:01:00-04:00,I:SPX,6708.57,6710.45,6708.41,6709.51
2025-10-15 10:02:00-04:00,I:SPX,6709.22,6710.19,6707.91,6709.38
2025-10-15 10:03:00-04:00,I:SPX,6709.43,6710.66,6708.5,6710.66
2025-10-15 10:04:00-04:00,I:SPX,6710.57,6711.39,6710.13,6711.39
2025-10-15 10:05:00-04:00,I:SPX,6711.27,6715.12,6711.27,6715.12
2025-10-15 10:06:00-04:00,I:SPX,6715.19,6716.23,6714.86,6715.46
2025-10-15 10:07:00-04:00,I:SPX,6715.65,6720.36,6715.4,6719.25
2025-10-15 10:08:00-04:00,I:SPX,6719.45,6722.27,6719.45,6721.77
2025-10-15 10:09:00-04:00,I:SPX,6721.57,6722.35,6720.72,6722.18
2025-10-15 10:10:00-04:00,I:SPX,6722.06,6724.12,6720.87,6721.99
2025-10-15 10:11:00-04:00,I:SPX,6722.04,6722.53,6718.04,6718.04
2025-10-15 10:12:00-04:00,I:SPX,6718.32,6718.69,6716.7,6718.43
