signal,gamma,is_short,lb,hz,th,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G-做多,negative,False,15,5,0.001,距HedgeWall,near,171,0.0005792371045291305,-0.00033593785149744023,1.7242388791473953,0.023391812865497075,0.017543859649122806
G-做多,negative,False,15,5,0.001,距HedgeWall,medium,298,0.0005042511191034769,-0.0004193759028776334,1.2023845806195705,0.0436241610738255,0.02348993288590604
G-做多,negative,False,15,5,0.001,距HedgeWall,far,894,0.0006082213543717636,-0.0005790332520438036,1.0504083353156926,0.0738255033557047,0.08389261744966443
G-做多,negative,False,15,5,0.0015,距HedgeWall,near,112,0.0006756962160505423,-0.00029541643743617984,2.287266822099282,0.026785714285714284,0.017857142857142856
G-做多,negative,False,15,5,0.0015,距HedgeWall,medium,199,0.0005092798812175636,-0.0005129292261438436,0.9928852856490251,0.04020100502512563,0.02512562814070352
G-做多,negative,False,15,5,0.0015,距HedgeWall,far,644,0.0006693855579700868,-0.0005693771853892099,1.175645205229841,0.08850931677018634,0.08229813664596274
G-做多,negative,False,15,5,0.002,距HedgeWall,near,77,0.0007207672567448322,-0.0003044543785663405,2.367406440790528,0.025974025974025976,0.025974025974025976
G-做多,negative,False,15,5,0.002,距HedgeWall,medium,128,0.0005016027267784587,-0.0005483186941735436,0.9148014322847449,0.0234375,0.03125
G-做多,negative,False,15,5,0.002,距HedgeWall,far,434,0.0007239086993792281,-0.0005731886767728547,1.2629501047629754,0.10599078341013825,0.08294930875576037
G-做多,negative,False,15,10,0.0005,距HedgeWall,near,274,0.0005978881918071847,-0.0005732961472986015,1.0428958830867119,0.072992700729927,0.09124087591240876
G-做多,negative,False,15,10,0.0005,距HedgeWall,medium,448,0.000631162939956613,-0.0006632121300040469,0.9516758083914444,0.08928571428571429,0.06919642857142858
G-做多,negative,False,15,10,0.0005,距HedgeWall,far,1215,0.0008882280378453635,-0.0008426067639844445,1.0541430187970355,0.16213991769547326,0.17119341563786009
G-做多,negative,False,15,10,0.001,距HedgeWall,near,171,0.0009413538079038342,-0.0005301995983700111,1.7754706167221395,0.10526315789473684,0.05847953216374269
G-做多,negative,False,15,10,0.001,距HedgeWall,medium,298,0.000680051964367946,-0.0006632121300040469,1.0253913244376223,0.1174496644295302,0.06711409395973154
G-做多,negative,False,15,10,0.001,距HedgeWall,far,894,0.0009235826662922426,-0.0007622351047219251,1.2116768967616356,0.18344519015659955,0.15883668903803133
G-做多,negative,False,15,10,0.0015,距HedgeWall,near,112,0.0010093970540102722,-0.00046251432227423933,2.1824125338366684,0.10714285714285714,0.0625
G-做多,negative,False,15,10,0.0015,距HedgeWall,medium,199,0.0007005438741248324,-0.0007531868187814165,0.9301063914770106,0.10050251256281408,0.07537688442211055
G-做多,negative,False,15,10,0.0015,距HedgeWall,far,644,0.0010331329328320642,-0.0007005904978675972,1.474660213029771,0.2111801242236025,0.15993788819875776
G-做多,negative,False,15,10,0.002,距HedgeWall,near,77,0.0010448112959713272,-0.0004895803233626288,2.134095767565076,0.1038961038961039,0.03896103896103896
G-做多,negative,False,15,10,0.002,距HedgeWall,medium,128,0.0007814638548066208,-0.0007584236790976694,1.0303790300117783,0.0703125,0.078125
G-做多,negative,False,15,10,0.002,距HedgeWall,far,434,0.0011360730557367818,-0.0006672043218936507,1.7027363559522424,0.24423963133640553,0.16359447004608296
G-做多,negative,False,15,15,0.0005,距HedgeWall,near,274,0.0007232610831486412,-0.0007829291041688115,0.9237887304195745,0.17518248175182483,0.17153284671532848
G-做多,negative,False,15,15,0.0005,距HedgeWall,medium,448,0.0007294211586580979,-0.0007724132333702066,0.9443405772263572,0.14285714285714285,0.14732142857142858
G-做多,negative,False,15,15,0.0005,距HedgeWall,far,1215,0.00109182057236008,-0.0010658624841962427,1.0243540686990331,0.24279835390946503,0.25020576131687244
G-做多,negative,False,15,15,0.001,距HedgeWall,near,171,0.0011073864778807967,-0.0007081812944114075,1.5637047838169484,0.2573099415204678,0.14619883040935672
G-做多,negative,False,15,15,0.001,距HedgeWall,medium,298,0.0007294211586580979,-0.0007487212315577952,0.9742226183975824,0.174496644295302,0.14429530201342283
G-做多,negative,False,15,15,0.001,距HedgeWall,far,894,0.0011523479526321738,-0.0009711669123737747,1.1865601452746648,0.2751677852348993,0.2348993288590604
G-做多,negative,False,15,15,0.0015,距HedgeWall,near,112,0.0013346821699940674,-0.0006437312792080584,2.0733529861032105,0.29464285714285715,0.11607142857142858
G-做多,negative,False,15,15,0.0015,距HedgeWall,medium,199,0.0007366127669664515,-0.0009011278919832116,0.8174342105262178,0.1658291457286432,0.17587939698492464
G-做多,negative,False,15,15,0.0015,距HedgeWall,far,644,0.0013279686909246167,-0.0008540825660373243,1.554848142008068,0.3245341614906832,0.234472049689441
G-做多,negative,False,15,15,0.002,距HedgeWall,near,77,0.001479492136161396,-0.0005708542834350515,2.5917159231226545,0.3116883116883117,0.09090909090909091
G-做多,negative,False,15,15,0.002,距HedgeWall,medium,128,0.0008313913766101755,-0.0008405229812639915,0.9891358060905321,0.140625,0.171875
G-做多,negative,False,15,15,0.002,距HedgeWall,far,434,0.0014460927924220394,-0.0007360888738662191,1.9645627637687408,0.3663594470046083,0.22119815668202766
G-做多,negative,False,15,30,0.0005,距HedgeWall,near,274,0.0009930281888536063,-0.0014710552093819265,0.6750448130840947,0.2956204379562044,0.33941605839416056
G-做多,negative,False,15,30,0.0005,距HedgeWall,medium,448,0.0012490763418053494,-0.001014270952359095,1.2315016405627313,0.22321428571428573,0.2611607142857143
G-做多,negative,False,15,30,0.0005,距HedgeWall,far,1215,0.0015045709519681916,-0.001546844630867962,0.9726710245772713,0.3728395061728395,0.4016460905349794
G-做多,negative,False,15,30,0.001,距HedgeWall,near,171,0.0015431667017608832,-0.0012821589457203293,1.2035689544668093,0.391812865497076,0.2631578947368421
G-做多,negative,False,15,30,0.001,距HedgeWall,medium,298,0.0013956689496626771,-0.0010085857474294675,1.383788094586652,0.25838926174496646,0.2483221476510067
G-做多,negative,False,15,30,0.001,距HedgeWall,far,894,0.0016097302951319234,-0.001464367084804999,1.0992669200470875,0.3982102908277405,0.383668903803132
G-做多,negative,False,15,30,0.0015,距HedgeWall,near,112,0.0017621843462511753,-0.0009617952297817272,1.8321824559798356,0.4642857142857143,0.25892857142857145
G-做多,negative,False,15,30,0.0015,距HedgeWall,medium,199,0.0014281654955215744,-0.0011584030946122377,1.2328743786718186,0.2663316582914573,0.2814070351758794
G-做多,negative,False,15,30,0.0015,距HedgeWall,far,644,0.001805551838521979,-0.0013296354156364307,1.3579300139638282,0.44875776397515527,0.37577639751552794
G-做多,negative,False,15,30,0.002,距HedgeWall,near,77,0.002361738335628429,-0.000575412127639156,4.104429194633672,0.5324675324675324,0.23376623376623376
G-做多,negative,False,15,30,0.002,距HedgeWall,medium,128,0.0014883637425465294,-0.0011776620133191788,1.2638292869374754,0.2421875,0.3046875
G-做多,negative,False,15,30,0.002,距HedgeWall,far,434,0.0019493173236702173,-0.00105958126053988,1.8397053593388364,0.4861751152073733,0.33640552995391704
G-做多,negative,False,30,5,0.0005,距HedgeWall,near,319,0.00037849945664634695,-0.0004524437802116216,0.836566824875593,0.018808777429467086,0.025078369905956112
G-做多,negative,False,30,5,0.0005,距HedgeWall,medium,560,0.0004302552697400214,-0.00039186303175439707,1.0979736154587987,0.019642857142857142,0.02857142857142857
G-做多,negative,False,30,5,0.0005,距HedgeWall,far,1272,0.0005937279111324121,-0.0006084085878851266,0.97587036566373,0.05267295597484277,0.060534591194968554
G-做多,negative,False,30,5,0.001,距HedgeWall,near,245,0.0004424081017625868,-0.00045390261380764057,0.9746762594102949,0.024489795918367346,0.024489795918367346
G-做多,negative,False,30,5,0.001,距HedgeWall,medium,434,0.00045078513831080903,-0.0004251556628736897,1.0602825686570558,0.018433179723502304,0.027649769585253458
G-做多,negative,False,30,5,0.001,距HedgeWall,far,1014,0.0005856408462378707,-0.0006159046105423391,0.9508629034651657,0.05621301775147929,0.0631163708086785
G-做多,negative,False,30,5,0.0015,距HedgeWall,near,152,0.0005591501170890312,-0.00042460148420483674,1.3168821539476423,0.019736842105263157,0.019736842105263157
G-做多,negative,False,30,5,0.0015,距HedgeWall,medium,312,0.0004962193177430119,-0.00046948182757165514,1.0569510651981007,0.022435897435897436,0.016025641025641024
G-做多,negative,False,30,5,0.0015,距HedgeWall,far,822,0.0006037448992742806,-0.0005870639059471655,1.0284142716970517,0.058394160583941604,0.06569343065693431
G-做多,negative,False,30,5,0.002,距HedgeWall,near,102,0.0006728626862220022,-0.00042291643110601966,1.5910062526119355,0.0,0.0196078431372549
G-做多,negative,False,30,5,0.002,距HedgeWall,medium,240,0.00044143890856885047,-0.000543156972026214,0.8127280534061627,0.029166666666666667,0.020833333333333332
G-做多,negative,False,30,5,0.002,距HedgeWall,far,647,0.0006253068005891066,-0.0005611290339657055,1.1143725644881235,0.06491499227202473,0.06646058732612056
G-做多,negative,False,30,10,0.0005,距HedgeWall,near,319,0.0005270596205171582,-0.0007792340897581319,0.6763816258099712,0.06896551724137931,0.08150470219435736
G-做多,negative,False,30,10,0.0005,距HedgeWall,medium,560,0.0006088590760396325,-0.0006014594502396655,1.0123027841644494,0.06785714285714285,0.0625
G-做多,negative,False,30,10,0.0005,距HedgeWall,far,1272,0.0008577062178734406,-0.0008783482394101321,0.9764990460383299,0.15644654088050314,0.16273584905660377
G-做多,negative,False,30,10,0.001,距HedgeWall,near,245,0.0005382648647610011,-0.0007675649803585401,0.701262926963617,0.08163265306122448,0.08163265306122448
G-做多,negative,False,30,10,0.001,距HedgeWall,medium,434,0.0006616370435204117,-0.0006407979694892452,1.0325205057184819,0.06682027649769585,0.06221198156682028
G-做多,negative,False,30,10,0.001,距HedgeWall,far,1014,0.0008687336825410398,-0.0008663049777580004,1.0028035216758477,0.16568047337278108,0.15877712031558186
G-做多,negative,False,30,10,0.0015,距HedgeWall,near,152,0.0007581819987584714,-0.0005759207815953352,1.3164692488752736,0.09210526315789473,0.08552631578947369
G-做多,negative,False,30,10,0.0015,距HedgeWall,medium,312,0.0006852515206565271,-0.0006751456533209317,1.0149684253847837,0.07371794871794872,0.05448717948717949
G-做多,negative,False,30,10,0.0015,距HedgeWall,far,822,0.0009366020641576041,-0.0008475758824351568,1.1050362375421392,0.17518248175182483,0.15936739659367397
G-做多,negative,False,30,10,0.002,距HedgeWall,near,102,0.000997641690782423,-0.0006327338693659234,1.5767161188671341,0.06862745098039216,0.06862745098039216
G-做多,negative,False,30,10,0.002,距HedgeWall,medium,240,0.0006654910575072844,-0.000717520124006447,0.9274876553863803,0.08333333333333333,0.05416666666666667
G-做多,negative,False,30,10,0.002,距HedgeWall,far,647,0.0010168513266660668,-0.0008005419052897067,1.2702037456716027,0.18701700154559506,0.14837712519319937
G-做多,negative,False,30,15,0.0005,距HedgeWall,near,319,0.0006139573982617268,-0.0010067872630257046,0.6098184003804303,0.15047021943573669,0.19122257053291536
G-做多,negative,False,30,15,0.0005,距HedgeWall,medium,560,0.0007486728435907639,-0.0006974021245462168,1.0735167233364935,0.11607142857142858,0.12142857142857143
G-做多,negative,False,30,15,0.0005,距HedgeWall,far,1272,0.0010715366494596906,-0.0011075650618139342,0.9674706131527502,0.23663522012578617,0.2468553459119497
G-做多,negative,False,30,15,0.001,距HedgeWall,near,245,0.0006139573982617268,-0.0010095070665494003,0.6081754339375719,0.16326530612244897,0.17551020408163265
G-做多,negative,False,30,15,0.001,距HedgeWall,medium,434,0.0008508381041073152,-0.0007160871054664695,1.1881768259925125,0.1175115207373272,0.1175115207373272
G-做多,negative,False,30,15,0.001,距HedgeWall,far,1014,0.0010912620043745864,-0.0010829166699464904,1.0077063495832126,0.25443786982248523,0.23865877712031558
G-做多,negative,False,30,15,0.0015,距HedgeWall,near,152,0.0009532201557364659,-0.0007636909293004715,1.2481753012433972,0.21710526315789475,0.13157894736842105
G-做多,negative,False,30,15,0.0015,距HedgeWall,medium,312,0.0008304120939583678,-0.0008011083924345411,1.03657894711947,0.11538461538461539,0.11538461538461539
G-做多,negative,False,30,15,0.0015,距HedgeWall,far,822,0.00113574172716477,-0.0010494000149143987,1.0822772165268306,0.2761557177615572,0.22627737226277372
G-做多,negative,False,30,15,0.002,距HedgeWall,near,102,0.0014152399810766934,-0.0007081817415260997,1.9984135400425815,0.24509803921568626,0.09803921568627451
G-做多,negative,False,30,15,0.002,距HedgeWall,medium,240,0.0007700393175679519,-0.0008579911540732728,0.8974909751833994,0.125,0.125
G-做多,negative,False,30,15,0.002,距HedgeWall,far,647,0.0012124354816471356,-0.0010044536812623922,1.2070596228223813,0.29520865533230295,0.2132921174652241
G-做多,negative,False,30,30,0.0005,距HedgeWall,near,319,0.000888520673114456,-0.0015177939448778898,0.5854026998282297,0.2507836990595611,0.3730407523510972
G-做多,negative,False,30,30,0.0005,距HedgeWall,medium,560,0.0012023504943728066,-0.0009981378242399832,1.2045936594861717,0.23035714285714284,0.28214285714285714
G-做多,negative,False,30,30,0.0005,距HedgeWall,far,1272,0.0014928204882773781,-0.0015729190316882747,0.9490764993002063,0.36792452830188677,0.41037735849056606
G-做多,negative,False,30,30,0.001,距HedgeWall,near,245,0.001029431993148958,-0.0015116123325193188,0.6810158735826546,0.27755102040816326,0.37551020408163266
G-做多,negative,False,30,30,0.001,距HedgeWall,medium,434,0.0013263878428907716,-0.0010101596147120211,1.3130477833138297,0.24423963133640553,0.2488479262672811
G-做多,negative,False,30,30,0.001,距HedgeWall,far,1014,0.0015275008856574608,-0.0015232757876239116,1.0027736921100412,0.378698224852071,0.3994082840236686
G-做多,negative,False,30,30,0.0015,距HedgeWall,near,152,0.0016054352856544126,-0.0013399296861135418,1.198148904597351,0.3684210526315789,0.29605263157894735
G-做多,negative,False,30,30,0.0015,距HedgeWall,medium,312,0.0013278691856818889,-0.0010655310196729232,1.2462041565805313,0.2403846153846154,0.25961538461538464
G-做多,negative,False,30,30,0.0015,距HedgeWall,far,822,0.0016198761105066903,-0.0014483372295927004,1.1184384944397445,0.4124087591240876,0.3771289537712895
G-做多,negative,False,30,30,0.002,距HedgeWall,near,102,0.0017599303716241276,-0.00102718003534767,1.7133611548713983,0.4117647058823529,0.16666666666666666
G-做多,negative,False,30,30,0.002,距HedgeWall,medium,240,0.0013534625190152702,-0.0010902279106547032,1.2414491555279386,0.25416666666666665,0.25
G-做多,negative,False,30,30,0.002,距HedgeWall,far,647,0.0017018796180661281,-0.00135148454230224,1.2592668023912383,0.4281298299845441,0.3508500772797527
G+做空,positive,True,5,5,0.0005,距Support,near,551,0.00034696007874354695,-0.00041814210398588586,0.8297659466391798,0.016333938294010888,0.021778584392014518
G+做空,positive,True,5,5,0.0005,距Support,medium,825,0.00030833131979145055,-0.00029951711996028575,1.0294280334704524,0.01696969696969697,0.006060606060606061
G+做空,positive,True,5,5,0.0005,距Support,far,265,0.00023846748868402667,-0.00026038411865183516,0.9158296209412308,0.01509433962264151,0.0
G+做空,positive,True,5,5,0.001,距Support,near,175,0.0003972304856871934,-0.0005045261110542136,0.7873338504863016,0.02857142857142857,0.02857142857142857
G+做空,positive,True,5,5,0.001,距Support,medium,191,0.00039139172741546195,-0.0003211796050950499,1.2186070385746737,0.031413612565445025,0.010471204188481676
G+做空,positive,True,5,5,0.001,距Support,far,31,0.00041895369975663665,-0.0003060907647412764,1.3687237513054593,0.06451612903225806,0.0
G+做空,positive,True,5,5,0.0015,距Support,near,53,0.0003801953326636578,-0.0006283249482226511,0.6050934850496069,0.07547169811320754,0.07547169811320754
G+做空,positive,True,5,5,0.0015,距Support,medium,38,0.0009011174911232459,-0.00034193459107935696,2.6353504870003412,0.07894736842105263,0.0
G+做空,positive,True,5,5,0.002,距Support,near,13,0.0008332130137645532,-0.0007414134235314119,1.1238170058965111,0.15384615384615385,0.07692307692307693
G+做空,positive,True,5,5,0.002,距Support,medium,11,0.000995756111304111,-0.0002543431699190916,3.9150102266196822,0.2727272727272727,0.0
G+做空,positive,True,5,10,0.0005,距Support,near,551,0.0005129658072501915,-0.0005881755808606472,0.8721304044951933,0.06896551724137931,0.041742286751361164
G+做空,positive,True,5,10,0.0005,距Support,medium,825,0.00047358185246225583,-0.00040324266845086383,1.1744338819143665,0.05818181818181818,0.013333333333333334
G+做空,positive,True,5,10,0.0005,距Support,far,265,0.00034857851731104025,-0.0003620489597028393,0.9627938652196232,0.018867924528301886,0.01509433962264151
G+做空,positive,True,5,10,0.001,距Support,near,175,0.0004977437603200084,-0.0007224894588202361,0.6889287507845189,0.10857142857142857,0.05142857142857143
G+做空,positive,True,5,10,0.001,距Support,medium,191,0.0005766894512668886,-0.0004069392624918632,1.417138881452658,0.11518324607329843,0.015706806282722512
G+做空,positive,True,5,10,0.001,距Support,far,31,0.0006357673860202412,-0.0005123336576637075,1.240924496195319,0.0967741935483871,0.0
G+做空,positive,True,5,10,0.0015,距Support,near,53,0.0004908027183846596,-0.0008230256685782276,0.5963395032776058,0.1509433962264151,0.11320754716981132
G+做空,positive,True,5,10,0.0015,距Support,medium,38,0.0009883101576380767,-0.00036928310812964335,2.6762939757621216,0.21052631578947367,0.0
G+做空,positive,True,5,10,0.002,距Support,near,13,0.0015809084774911094,-0.0007414134235314119,2.132290065590012,0.3076923076923077,0.15384615384615385
G+做空,positive,True,5,10,0.002,距Support,medium,11,0.00109532838815526,-0.0002543431699190916,4.306498139909524,0.2727272727272727,0.0
G+做空,positive,True,5,15,0.0005,距Support,near,551,0.0006779418579183135,-0.0006636665572927371,1.0215097483347797,0.09618874773139746,0.07441016333938294
G+做空,positive,True,5,15,0.0005,距Support,medium,825,0.0005966952710805795,-0.0005040097103882826,1.1838963789425665,0.08606060606060606,0.02909090909090909
G+做空,positive,True,5,15,0.0005,距Support,far,265,0.0004192797573807204,-0.00043652566449714605,0.9604927991203175,0.045283018867924525,0.04150943396226415
G+做空,positive,True,5,15,0.001,距Support,near,175,0.0006395080891768838,-0.0008272049403899482,0.7730951037060014,0.16,0.09714285714285714
G+做空,positive,True,5,15,0.001,距Support,medium,191,0.0007167990692000384,-0.0005292916118976407,1.3542611541303995,0.15706806282722513,0.06282722513089005
G+做空,positive,True,5,15,0.001,距Support,far,31,0.0008012144100114561,-0.0008367019532358014,0.9575863984933902,0.0967741935483871,0.03225806451612903
G+做空,positive,True,5,15,0.0015,距Support,near,53,0.0007592276801260089,-0.00094756375217692,0.8012417933693322,0.22641509433962265,0.16981132075471697
G+做空,positive,True,5,15,0.0015,距Support,medium,38,0.0009883101576380767,-0.0006469392103982029,1.5276708255629672,0.23684210526315788,0.13157894736842105
G+做空,positive,True,5,15,0.002,距Support,near,13,0.0018732606215621638,-0.000826750644489707,2.2658108996315223,0.46153846153846156,0.15384615384615385
G+做空,positive,True,5,15,0.002,距Support,medium,11,0.0012354547188707086,-0.0012467135084474276,0.9909692246851965,0.36363636363636365,0.36363636363636365
G+做空,positive,True,5,30,0.0005,距Support,near,551,0.0009733084301308852,-0.0010612528779738956,0.917131487067521,0.21415607985480944,0.18874773139745918
G+做空,positive,True,5,30,0.0005,距Support,medium,825,0.0008316458828403315,-0.0007144657690351376,1.1640108160303353,0.1781818181818182,0.10424242424242425
G+做空,positive,True,5,30,0.0005,距Support,far,265,0.000610718329573875,-0.0006319092161979138,0.966465299000479,0.16226415094339622,0.1169811320754717
G+做空,positive,True,5,30,0.001,距Support,near,175,0.0008693037041914203,-0.0013752379934000782,0.6321114660613701,0.25142857142857145,0.26285714285714284
G+做空,positive,True,5,30,0.001,距Support,medium,191,0.0010822301095496087,-0.0007353574143432577,1.4717062593516386,0.2617801047120419,0.1256544502617801
G+做空,positive,True,5,30,0.001,距Support,far,31,0.001199088930445463,-0.0009226554111593133,1.2996064575601545,0.16129032258064516,0.1935483870967742
G+做空,positive,True,5,30,0.0015,距Support,near,53,0.0012085806312577075,-0.0015485648357337033,0.7804520697934402,0.3584905660377358,0.32075471698113206
G+做空,positive,True,5,30,0.0015,距Support,medium,38,0.0012328419493117808,-0.0009917843661304822,1.2430544293834778,0.3157894736842105,0.18421052631578946
G+做空,positive,True,5,30,0.002,距Support,near,13,0.002384130083631201,-0.0013671311002021588,1.7438928009747254,0.6923076923076923,0.15384615384615385
G+做空,positive,True,5,30,0.002,距Support,medium,11,0.001945781458019426,-0.0012467135084474276,1.560728623565305,0.45454545454545453,0.36363636363636365
G+做空,positive,True,10,5,0.0005,距Support,near,696,0.00034167811233532197,-0.00038361528686445105,0.8906790840586407,0.021551724137931036,0.008620689655172414
G+做空,positive,True,10,5,0.0005,距Support,medium,1246,0.00029077302859964677,-0.00025252264064898127,1.1514731029754888,0.013643659711075442,0.0040128410914927765
G+做空,positive,True,10,5,0.0005,距Support,far,469,0.00023945416131901544,-0.00022409111281006526,1.0685571521168336,0.014925373134328358,0.0
G+做空,positive,True,10,5,0.001,距Support,near,315,0.00034657149056322367,-0.0004777956141858312,0.7253551105817184,0.01904761904761905,0.015873015873015872
G+做空,positive,True,10,5,0.001,距Support,medium,475,0.0003396540213865817,-0.0002891694903944906,1.1745845694966612,0.02736842105263158,0.004210526315789474
G+做空,positive,True,10,5,0.001,距Support,far,148,0.00030150838740900014,-0.00028443746379340615,1.0600164387205795,0.04054054054054054,0.0
G+做空,positive,True,10,5,0.0015,距Support,near,141,0.00033108961442292824,-0.0004997706934466165,0.6624830522566324,0.028368794326241134,0.02127659574468085
G+做空,positive,True,10,5,0.0015,距Support,medium,147,0.000418867558487192,-0.0002848158118055026,1.4706611821580742,0.047619047619047616,0.006802721088435374
G+做空,positive,True,10,5,0.0015,距Support,far,37,0.00037950664136625096,-0.0003060907647412764,1.2398500218947455,0.08108108108108109,0.0
G+做空,positive,True,10,5,0.002,距Support,near,56,0.0004905372618844146,-0.0004574304731589699,1.0723755645241833,0.07142857142857142,0.03571428571428571
G+做空,positive,True,10,5,0.002,距Support,medium,50,0.00047043923540878227,-0.00035848291558942283,1.31230587275067,0.08,0.02
G+做空,positive,True,10,5,0.002,距Support,far,15,0.0007181360249699588,-0.0002891106052486079,2.4839490905303507,0.13333333333333333,0.0
G+做空,positive,True,10,10,0.0005,距Support,near,696,0.0004946395435267772,-0.0005301934943047774,0.9329415559415327,0.05459770114942529,0.020114942528735632
G+做空,positive,True,10,10,0.0005,距Support,medium,1246,0.00043339193909815545,-0.0003605973259419305,1.201872304421768,0.03932584269662921,0.015248796147672551
G+做空,positive,True,10,10,0.0005,距Support,far,469,0.00037483077492944693,-0.00033692821951165284,1.1124944520014692,0.03411513859275053,0.021321961620469083
G+做空,positive,True,10,10,0.001,距Support,near,315,0.0004993589311019528,-0.000610839543284525,0.8174960782939272,0.06031746031746032,0.02857142857142857
G+做空,positive,True,10,10,0.001,距Support,medium,475,0.0005383148197020443,-0.0003890603967819298,1.383627899818784,0.05894736842105263,0.02526315789473684
G+做空,positive,True,10,10,0.001,距Support,far,148,0.00038222667278473943,-0.0004232644726536185,0.9030445442028331,0.05405405405405406,0.033783783783783786
G+做空,positive,True,10,10,0.0015,距Support,near,141,0.00045464047586672935,-0.0007091806798280647,0.6410784850723138,0.09219858156028368,0.03546099290780142
G+做空,positive,True,10,10,0.0015,距Support,medium,147,0.0006069061532971289,-0.00039440355956526905,1.5387948170804815,0.10204081632653061,0.034013605442176874
G+做空,positive,True,10,10,0.0015,距Support,far,37,0.00040373208161592855,-0.0007247832719425369,0.5570383551125029,0.08108108108108109,0.10810810810810811
G+做空,positive,True,10,10,0.002,距Support,near,56,0.0007707442664965512,-0.0007147572297194673,1.0783301440673194,0.19642857142857142,0.05357142857142857
G+做空,positive,True,10,10,0.002,距Support,medium,50,0.0008224406296675187,-0.0004087551544800245,2.0120617945815056,0.14,0.06
G+做空,positive,True,10,10,0.002,距Support,far,15,0.0010919742865346694,-0.0003060907647412764,3.567485243985267,0.13333333333333333,0.13333333333333333
G+做空,positive,True,10,15,0.0005,距Support,near,696,0.0006316615279965316,-0.0006389322285357828,0.988620545005355,0.09626436781609195,0.04597701149425287
G+做空,positive,True,10,15,0.0005,距Support,medium,1246,0.0005499858896254439,-0.0004676288745278119,1.1761161886780236,0.06340288924558588,0.03210272873194221
G+做空,positive,True,10,15,0.0005,距Support,far,469,0.00044349368673698796,-0.0004177152751958165,1.0617128773399227,0.0511727078891258,0.042643923240938165
G+做空,positive,True,10,15,0.001,距Support,near,315,0.0007068140976486251,-0.0007549905775977464,0.9361892964248497,0.09523809523809523,0.0380952380952381
G+做空,positive,True,10,15,0.001,距Support,medium,475,0.0006546640093016446,-0.0004815867391226473,1.3593896096356572,0.09052631578947369,0.04
G+做空,positive,True,10,15,0.001,距Support,far,148,0.0004371898199154098,-0.0006114456087964896,0.7150101556472569,0.08783783783783784,0.05405405405405406
G+做空,positive,True,10,15,0.0015,距Support,near,141,0.000712117796525332,-0.000826992571626626,0.8610933410497934,0.12056737588652482,0.0425531914893617
G+做空,positive,True,10,15,0.0015,距Support,medium,147,0.000756501736581969,-0.00047901952880844697,1.579271180162016,0.14965986394557823,0.06802721088435375
G+做空,positive,True,10,15,0.0015,距Support,far,37,0.0004173108252804819,-0.0009938134740964276,0.419908600715944,0.10810810810810811,0.10810810810810811
G+做空,positive,True,10,15,0.002,距Support,near,56,0.001092012520270936,-0.0007895776861463244,1.3830336639839698,0.21428571428571427,0.07142857142857142
G+做空,positive,True,10,15,0.002,距Support,medium,50,0.0009763965252163455,-0.0006801113161177493,1.4356422280838796,0.2,0.16
G+做空,positive,True,10,15,0.002,距Support,far,15,0.0010934619899223513,-0.00034961029609752403,3.127659574468966,0.13333333333333333,0.13333333333333333
G+做空,positive,True,10,30,0.0005,距Support,near,696,0.0009244508335718895,-0.0009672757400862703,0.9557262683848958,0.1997126436781609,0.1752873563218391
G+做空,positive,True,10,30,0.0005,距Support,medium,1246,0.0008121411406138712,-0.0006562409433454263,1.2375654839115753,0.15168539325842698,0.09791332263242375
G+做空,positive,True,10,30,0.0005,距Support,far,469,0.0006609918101502867,-0.0005917983198201114,1.1169207279115088,0.15565031982942432,0.14285714285714285
G+做空,positive,True,10,30,0.001,距Support,near,315,0.0010403574499816693,-0.0011454937121564814,0.908217512624417,0.19682539682539682,0.20952380952380953
G+做空,positive,True,10,30,0.001,距Support,medium,475,0.001022821709390663,-0.0006546187718479015,1.5624692620765726,0.20842105263157895,0.07368421052631578
G+做空,positive,True,10,30,0.001,距Support,far,148,0.0007688234291391552,-0.000695750484910877,1.1050275146234911,0.1891891891891892,0.17567567567567569
G+做空,positive,True,10,30,0.0015,距Support,near,141,0.0010444067964472217,-0.0012884551155973268,0.810588420042118,0.2907801418439716,0.22695035460992907
G+做空,positive,True,10,30,0.0015,距Support,medium,147,0.001229045217464989,-0.000670532613549274,1.832938760367504,0.2789115646258503,0.07482993197278912
G+做空,positive,True,10,30,0.0015,距Support,far,37,0.0008012144100114561,-0.0009938134740964276,0.8062019995652786,0.24324324324324326,0.21621621621621623
G+做空,positive,True,10,30,0.002,距Support,near,56,0.0015618854362282539,-0.0012800639160024186,1.2201620690207027,0.4107142857142857,0.21428571428571427
G+做空,positive,True,10,30,0.002,距Support,medium,50,0.0016284519801027732,-0.0008248922477748614,1.9741390278494022,0.44,0.16
G+做空,positive,True,10,30,0.002,距Support,far,15,0.0016379078219396666,-0.0006900529383896768,2.3735973442297422,0.3333333333333333,0.13333333333333333
G+做空,positive,True,15,5,0.0005,距Support,near,783,0.0003357336533091554,-0.0003339400905514009,1.0053709117548388,0.01277139208173691,0.005108556832694764
G+做空,positive,True,15,5,0.0005,距Support,medium,1572,0.00027259207237162095,-0.00024404158498542603,1.1169902555250981,0.011450381679389313,0.0057251908396946565
G+做空,positive,True,15,5,0.0005,距Support,far,615,0.00024869797158444406,-0.00022409111281006526,1.1098073835495432,0.011382113821138212,0.004878048780487805
