signal,gamma,is_short,lb,hz,th,move_ratio,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G-做空,negative,True,30,30,0.002,<30%,距Support,near,86,0.0011257800061217466,-0.002987910128585405,0.3767784028546854,0.16279069767441862,0.627906976744186
G-做空,negative,True,30,30,0.002,<30%,距Support,medium,110,0.001637945979787727,-0.002242837833394142,0.7303006732809492,0.44545454545454544,0.5545454545454546
G-做空,negative,True,30,30,0.002,<30%,距Support,far,13,0.0012587185433152407,-0.0014075123212480985,0.8942859855031917,0.23076923076923078,0.46153846153846156
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,near,17,0.0015412346316889581,-0.0028608250449159486,0.538737814263731,0.29411764705882354,0.7647058823529411
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,medium,47,0.0010452719219691431,-0.003837706028995312,0.27236893969254566,0.19148936170212766,0.7446808510638298
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,far,361,0.0016952809542890958,-0.0019558388207576763,0.866779479114929,0.44598337950138506,0.4792243767313019
G-做空,negative,True,30,30,0.002,30-50%,距Support,near,30,0.000475194431632335,-0.003939006991971004,0.12063812849302834,0.16666666666666666,0.7
G-做空,negative,True,30,30,0.002,30-50%,距Support,medium,100,0.0016396325620797556,-0.0015902501085650182,1.0310532621559123,0.4,0.32
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,near,27,0.002266632709622344,-0.0009085089509119557,2.4948930963719316,0.5555555555555556,0.25925925925925924
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,medium,42,0.0006925185231416624,-0.0018355279650881522,0.37728573811644645,0.14285714285714285,0.35714285714285715
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,far,61,0.0005582922824301809,-0.0020003086801783235,0.279103064423242,0.39344262295081966,0.5081967213114754
G-做空,negative,True,30,30,0.002,50-70%,距Support,near,61,0.0022062370111889428,-0.0015337354797688649,1.4384729572282076,0.5737704918032787,0.36065573770491804
G-做空,negative,True,30,30,0.002,50-70%,距Support,medium,11,0.0016673118023686699,-0.0007343348175524243,2.2705062629685813,0.36363636363636365,0.0
G-做空,negative,True,30,30,0.002,50-70%,距Support,far,20,0.0009439044988517164,-0.0009267427943947389,1.0185183036337346,0.35,0.3
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,near,41,0.0019402787270699031,-0.0011619109777174317,1.6699030857609858,0.4634146341463415,0.04878048780487805
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,medium,11,0.000799537914117357,-0.0012470347199135896,0.6411512858060272,0.09090909090909091,0.2727272727272727
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,far,40,0.0027336933094072144,-0.0024748729662986335,1.104579243715958,0.65,0.575
G-做空,negative,True,30,30,0.002,70-100%,距Support,near,156,0.0023585164838863006,-0.001406036538581639,1.6774219013294565,0.5897435897435898,0.46153846153846156
G-做空,negative,True,30,30,0.002,70-100%,距Support,far,31,0.0013091010586577555,-0.004507203789024638,0.2904463875907963,0.3548387096774194,0.7741935483870968
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,near,25,0.0013365179312431188,-0.001302379857318705,1.0262120714878809,0.44,0.36
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,medium,31,0.0006664708504735006,-0.0024412963611568747,0.2729987481559491,0.3225806451612903,0.6774193548387096
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,far,131,0.002355256141615691,-0.002047020918373455,1.150577466246489,0.6259541984732825,0.5038167938931297
G-做空,negative,True,30,30,0.002,>100%,距Support,near,128,0.0015406943945556364,-0.002099769475400126,0.7337445432013655,0.4296875,0.53125
G-做空,negative,True,30,30,0.002,>100%,距Support,medium,273,0.001491655633857196,-0.0012403483076300662,1.2026102867083381,0.38461538461538464,0.3443223443223443
G-做空,negative,True,30,30,0.002,>100%,距Support,far,264,0.0022275959541614766,-0.0016771364580787543,1.3282138990129055,0.5492424242424242,0.4431818181818182
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,near,32,0.00142438221304457,-0.0011328319282084168,1.257364113401396,0.4375,0.21875
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,medium,124,0.002121588188372923,-0.00146957869356782,1.4436710314724042,0.532258064516129,0.3629032258064516
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,far,509,0.00175346930100339,-0.0016139805778292702,1.0864252798888856,0.44204322200392926,0.44597249508840864
G-做多,negative,False,10,15,0.001,<30%,距Support,near,28,0.0016121379873111144,-0.0004063407764125827,3.9674531351345648,0.32142857142857145,0.21428571428571427
G-做多,negative,False,10,15,0.001,<30%,距Support,medium,153,0.0014749929869964959,-0.0008599475296463576,1.7152127730433366,0.37254901960784315,0.24183006535947713
G-做多,negative,False,10,15,0.001,<30%,距Support,far,24,0.0021172408156457053,-0.0006277220666131822,3.3728953118839473,0.5416666666666666,0.08333333333333333
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,near,6,0.0025177596200145315,-0.0004966046201567772,5.069948038783206,0.6666666666666666,0.3333333333333333
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,medium,32,0.001642197327281891,-0.0009423640111430965,1.7426358687975467,0.375,0.15625
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,far,281,0.001335133558461726,-0.0008947256680111586,1.4922267307134802,0.3309608540925267,0.27402135231316727
G-做多,negative,False,10,15,0.001,30-50%,距Support,near,38,0.0011481395846941298,-0.0007583842467819226,1.5139285785089407,0.05263157894736842,0.02631578947368421
G-做多,negative,False,10,15,0.001,30-50%,距Support,medium,100,0.0009222295479125754,-0.0009673449496921562,0.9533616195609043,0.26,0.31
G-做多,negative,False,10,15,0.001,30-50%,距Support,far,26,0.0009224687724947917,-0.0012537619247830658,0.7357607168158368,0.2692307692307692,0.07692307692307693
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,near,43,0.0012281784372104106,-0.0005752331346300751,2.1350968212222963,0.20930232558139536,0.23255813953488372
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,medium,45,0.0012670399569025949,-0.0005431765143115098,2.3326486391051,0.2222222222222222,0.26666666666666666
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,far,76,0.0009340239258629022,-0.0011410547330192266,0.8185618961427716,0.21052631578947367,0.15789473684210525
G-做多,negative,False,10,15,0.001,50-70%,距Support,near,45,0.0008236410295363549,-0.0010012552393395986,0.8226084590374844,0.13333333333333333,0.28888888888888886
G-做多,negative,False,10,15,0.001,50-70%,距Support,medium,27,0.001224322615687357,-0.0007104653473864017,1.7232685875409528,0.25925925925925924,0.25925925925925924
G-做多,negative,False,10,15,0.001,50-70%,距Support,far,53,0.0008498451476849821,-0.0009001460270619692,0.9441192008132652,0.22641509433962265,0.1320754716981132
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,near,36,0.0008939206586077544,-0.0015161841791837918,0.5895857976100101,0.1388888888888889,0.25
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,medium,43,0.0006303374752685238,-0.0007075009937644284,0.89093510938361,0.046511627906976744,0.13953488372093023
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,far,46,0.0013359083738605868,-0.00071338826443324,1.872624544674723,0.391304347826087,0.2608695652173913
G-做多,negative,False,10,15,0.001,70-100%,距Support,near,89,0.0009486453614849218,-0.0009350051184766113,1.0145884153345965,0.23595505617977527,0.21348314606741572
G-做多,negative,False,10,15,0.001,70-100%,距Support,medium,7,0.012186024116438945,-0.0003061526274879717,39.80375480173763,0.5714285714285714,0.0
G-做多,negative,False,10,15,0.001,70-100%,距Support,far,31,0.0005581428845784903,-0.0007081812944114075,0.7881355932203504,0.3225806451612903,0.16129032258064516
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,near,15,0.001479492136161396,-0.00015305433428873798,9.66645043432958,0.3333333333333333,0.13333333333333333
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,medium,39,0.0004746925764691832,-0.0010979025705337806,0.43236311600800437,0.10256410256410256,0.2564102564102564
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,far,73,0.0009977317539619532,-0.0010386293056443515,0.9606235338631948,0.3561643835616438,0.1643835616438356
G-做多,negative,False,10,15,0.001,>100%,距Support,near,48,0.0018295963797566503,-0.0011334078120434441,1.6142436643859315,0.4791666666666667,0.3333333333333333
G-做多,negative,False,10,15,0.001,>100%,距Support,medium,157,0.0010871181701913092,-0.0007830128061445258,1.3883785318201458,0.19745222929936307,0.21019108280254778
G-做多,negative,False,10,15,0.001,>100%,距Support,far,208,0.0010640512808961576,-0.0011934970737565924,0.8915407538847183,0.22115384615384615,0.2403846153846154
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,near,30,0.0007102625872148573,-0.0010289228281063695,0.6902972388337667,0.2,0.13333333333333333
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,medium,92,0.001175256587988338,-0.0008224762599645234,1.428924633081849,0.22826086956521738,0.15217391304347827
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,far,291,0.0011598510316331687,-0.0011189669408435867,1.0365373536047093,0.2508591065292096,0.27835051546391754
G-做多,negative,False,10,15,0.002,<30%,距Support,near,8,0.0020194669030863905,-0.00014618155391353884,13.814786127399035,0.5,0.0
G-做多,negative,False,10,15,0.002,<30%,距Support,medium,65,0.0017507890772761078,-0.0008599475296463576,2.0359254686109716,0.4461538461538462,0.26153846153846155
G-做多,negative,False,10,15,0.002,<30%,距Support,far,6,0.002578761963770007,-0.0004202434928498078,6.136351918937718,0.6666666666666666,0.0
G-做多,negative,False,10,15,0.002,<30%,距HedgeWall,medium,7,0.0009235166929307262,-0.0021770397686668498,0.4242075437584949,0.42857142857142855,0.5714285714285714
G-做多,negative,False,10,15,0.002,<30%,距HedgeWall,far,106,0.0017177810112166403,-0.0008005123011873361,2.145852110790543,0.3867924528301887,0.2641509433962264
G-做多,negative,False,10,15,0.002,30-50%,距Support,near,17,0.0008757636867864103,-0.0011293408106223483,0.7754644820670222,0.058823529411764705,0.058823529411764705
G-做多,negative,False,10,15,0.002,30-50%,距Support,medium,47,0.0009840372309132081,-0.0007239493443575643,1.3592625486613943,0.2127659574468085,0.3404255319148936
G-做多,negative,False,10,15,0.002,30-50%,距Support,far,12,0.0010064181464433477,-0.0010253357141400885,0.9815498792874817,0.3333333333333333,0.08333333333333333
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,near,14,0.0014397790126972954,-0.00048441622530701284,2.9721940295967455,0.42857142857142855,0.21428571428571427
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,medium,25,0.0009840372309132081,-0.0009407813092168222,1.0459787213804188,0.08,0.32
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,far,37,0.000911468417321458,-0.0011780580361133264,0.773704171934172,0.1891891891891892,0.1891891891891892
G-做多,negative,False,10,15,0.002,50-70%,距Support,near,9,0.0009045913304450291,-0.003114638042452281,0.29043224866437695,0.1111111111111111,0.7777777777777778
G-做多,negative,False,10,15,0.002,50-70%,距Support,far,20,0.0012921736204285672,-0.0010462705439976071,1.2350281940380445,0.3,0.1
G-做多,negative,False,10,15,0.002,50-70%,距HedgeWall,near,13,0.0009045714611453922,-0.0016711997083650623,0.5412707150543582,0.07692307692307693,0.3076923076923077
G-做多,negative,False,10,15,0.002,50-70%,距HedgeWall,far,17,0.0017298695828757951,-0.0009001460270619692,1.9217655034505916,0.4117647058823529,0.4117647058823529
G-做多,negative,False,10,15,0.002,70-100%,距Support,near,29,0.0010721606138645574,-0.0009259941283555282,1.157848177470203,0.3793103448275862,0.2413793103448276
G-做多,negative,False,10,15,0.002,70-100%,距Support,far,9,0.0008173469878358935,-0.0013180002464676145,0.6201417564423628,0.4444444444444444,0.0
G-做多,negative,False,10,15,0.002,70-100%,距HedgeWall,medium,6,0.0013597294041212378,-0.0015920504183382308,0.8540743361259326,0.3333333333333333,0.5
G-做多,negative,False,10,15,0.002,70-100%,距HedgeWall,far,32,0.0010608866016046151,-0.000945609222369755,1.1219080530390428,0.40625,0.125
G-做多,negative,False,10,15,0.002,>100%,距Support,near,18,0.0028155795931692246,-0.0008301380326007795,3.3917005155734876,0.6666666666666666,0.2222222222222222
G-做多,negative,False,10,15,0.002,>100%,距Support,medium,53,0.0010290590206986706,-0.0012016966175949695,0.8563384515121552,0.1509433962264151,0.3018867924528302
G-做多,negative,False,10,15,0.002,>100%,距Support,far,79,0.0014400917347416728,-0.001084436973878734,1.3279625920452152,0.3291139240506329,0.17721518987341772
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,near,10,0.0009081315143863567,-0.001101137114492352,0.8247215559572023,0.4,0.1
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,medium,38,0.0012872400545089987,-0.001114161091566851,1.155344648320779,0.21052631578947367,0.13157894736842105
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,far,102,0.0013728275390977802,-0.001072243554605788,1.2803318175248928,0.3333333333333333,0.27450980392156865
G-做多,negative,False,10,30,0.001,<30%,距Support,near,28,0.0017627934746195866,-0.0004301513481763569,4.098077297892979,0.42857142857142855,0.21428571428571427
G-做多,negative,False,10,30,0.001,<30%,距Support,medium,153,0.0017781872759843323,-0.001100871498135332,1.6152541681715304,0.477124183006536,0.32679738562091504
G-做多,negative,False,10,30,0.001,<30%,距Support,far,24,0.003559628283554415,-0.0006959676494011926,5.114646185950027,0.5833333333333334,0.16666666666666666
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,near,6,0.00429894673770494,-0.0004966046201567772,8.656678901512779,0.6666666666666666,0.3333333333333333
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,medium,32,0.001642197327281891,-0.0014295602582270698,1.1487429913017673,0.375,0.28125
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,far,281,0.0019255243293007914,-0.0011624705558444597,1.6564069684345875,0.49110320284697506,0.36298932384341637
G-做多,negative,False,10,30,0.001,30-50%,距Support,near,38,0.0018717568936831874,-0.0009504942276244551,1.9692459346767623,0.47368421052631576,0.05263157894736842
G-做多,negative,False,10,30,0.001,30-50%,距Support,medium,100,0.0013089572052260618,-0.002117832751957239,0.6180644831450273,0.38,0.5
G-做多,negative,False,10,30,0.001,30-50%,距Support,far,26,0.0013453946323615882,-0.0014173869375572218,0.9492077263533217,0.3076923076923077,0.15384615384615385
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,near,43,0.0017715097433035117,-0.00101100556053055,1.7522255192878151,0.4883720930232558,0.4186046511627907
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,medium,45,0.0018077199568071526,-0.0008835690771896017,2.0459294054937156,0.35555555555555557,0.3111111111111111
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,far,76,0.0013555593359611037,-0.0012890814603273761,1.0515699571203552,0.35526315789473684,0.3157894736842105
G-做多,negative,False,10,30,0.001,50-70%,距Support,near,45,0.000956897070456614,-0.002059589601082949,0.4646057010355217,0.15555555555555556,0.5111111111111111
G-做多,negative,False,10,30,0.001,50-70%,距Support,medium,27,0.001224322615687357,-0.0011613661106545962,1.05420900821471,0.2962962962962963,0.2962962962962963
G-做多,negative,False,10,30,0.001,50-70%,距Support,far,53,0.0011505908966808487,-0.0010439386874051217,1.1021632884789703,0.3584905660377358,0.2830188679245283
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,near,36,0.001113167814303618,-0.001910029070555641,0.5828015036335492,0.2777777777777778,0.4722222222222222
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,medium,43,0.000707781083761614,-0.000742812462408216,0.9528395383499229,0.046511627906976744,0.2558139534883721
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,far,46,0.001673748445082321,-0.001638926667211225,1.0212466967361926,0.4782608695652174,0.391304347826087
G-做多,negative,False,10,30,0.001,70-100%,距Support,near,89,0.0017397267421492518,-0.0013488023641796856,1.2898307330646759,0.34831460674157305,0.3707865168539326
G-做多,negative,False,10,30,0.001,70-100%,距Support,medium,7,0.012449063905293717,-0.0003061526274879717,40.66293341148223,0.5714285714285714,0.0
G-做多,negative,False,10,30,0.001,70-100%,距Support,far,31,0.0012331808254651144,-0.0011279070640624505,1.0933354925746215,0.41935483870967744,0.2903225806451613
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,near,15,0.0017456123088202696,-0.00024629247231091835,7.087558513021127,0.3333333333333333,0.13333333333333333
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,medium,39,0.0010238423939406115,-0.00135879697992078,0.7534918086146344,0.10256410256410256,0.358974358974359
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,far,73,0.0021206139993149055,-0.001192048665201683,1.7789659610550532,0.5342465753424658,0.3561643835616438
G-做多,negative,False,10,30,0.001,>100%,距Support,near,48,0.0024960340048854634,-0.002300201520800058,1.0851370987778892,0.6041666666666666,0.5416666666666666
G-做多,negative,False,10,30,0.001,>100%,距Support,medium,157,0.0015210511688785596,-0.0014063257958425082,1.0815780904931216,0.29936305732484075,0.35668789808917195
G-做多,negative,False,10,30,0.001,>100%,距Support,far,208,0.0013601419146228324,-0.0016552920663937295,0.8216930064711054,0.27884615384615385,0.35096153846153844
G-做多,negative,False,10,30,0.001,>100%,距HedgeWall,near,30,0.000894821639840855,-0.0015151723747190984,0.5905741516748206,0.23333333333333334,0.26666666666666666
G-做多,negative,False,10,30,0.001,>100%,距HedgeWall,medium,92,0.0016172247318047674,-0.0010336224000529544,1.564618502580743,0.34782608695652173,0.25
G-做多,negative,False,10,30,0.001,>100%,距HedgeWall,far,291,0.0014641706615675918,-0.001743460503095417,0.839807187468852,0.32646048109965636,0.4261168384879725
G-做多,negative,False,10,30,0.002,<30%,距Support,near,8,0.0025789441434900828,-0.00014618155391353884,17.642062725748804,0.875,0.0
G-做多,negative,False,10,30,0.002,<30%,距Support,medium,65,0.0028382185322872373,-0.0011010354868721476,2.577772075585073,0.5692307692307692,0.3230769230769231
G-做多,negative,False,10,30,0.002,<30%,距Support,far,6,0.004710493361933828,-0.0004202434928498078,11.208962047194213,0.8333333333333334,0.0
G-做多,negative,False,10,30,0.002,<30%,距HedgeWall,medium,7,0.0009235166929307262,-0.0021770397686668498,0.4242075437584949,0.42857142857142855,0.5714285714285714
G-做多,negative,False,10,30,0.002,<30%,距HedgeWall,far,106,0.002299679969303271,-0.000927860388726021,2.478476285059219,0.5943396226415094,0.33962264150943394
G-做多,negative,False,10,30,0.002,30-50%,距Support,near,17,0.0016751527035520181,-0.0011293408106223483,1.4833013097515604,0.35294117647058826,0.058823529411764705
G-做多,negative,False,10,30,0.002,30-50%,距Support,medium,47,0.001372768310727295,-0.0009407813092168222,1.4591789795123498,0.3829787234042553,0.46808510638297873
G-做多,negative,False,10,30,0.002,30-50%,距Support,far,12,0.0011521226435257808,-0.0013216621161427945,0.8717225298763907,0.3333333333333333,0.08333333333333333
G-做多,negative,False,10,30,0.002,30-50%,距HedgeWall,near,14,0.0030882936427199083,-0.00048441622530701284,6.375289433715009,0.7142857142857143,0.21428571428571427
G-做多,negative,False,10,30,0.002,30-50%,距HedgeWall,medium,25,0.0014644373505273741,-0.0012714242509505316,1.1518085717120337,0.28,0.4
G-做多,negative,False,10,30,0.002,30-50%,距HedgeWall,far,37,0.0011541525106881615,-0.001275164385969676,0.9051009606188984,0.2972972972972973,0.2972972972972973
G-做多,negative,False,10,30,0.002,50-70%,距Support,near,9,0.0009045913304450291,-0.003771619650243453,0.23984161032426451,0.1111111111111111,0.8888888888888888
G-做多,negative,False,10,30,0.002,50-70%,距Support,far,20,0.0017430663068484556,-0.0010923403700551623,1.595717190934207,0.45,0.2
G-做多,negative,False,10,30,0.002,50-70%,距HedgeWall,near,13,0.001223445167616464,-0.0017116352191822934,0.7147814872616056,0.15384615384615385,0.38461538461538464
G-做多,negative,False,10,30,0.002,50-70%,距HedgeWall,far,17,0.002315016772213694,-0.0010439386874051217,2.2175792507202146,0.5294117647058824,0.47058823529411764
G-做多,negative,False,10,30,0.002,70-100%,距Support,near,29,0.002142611624008703,-0.001375925987593983,1.5572143002803422,0.5862068965517241,0.41379310344827586
G-做多,negative,False,10,30,0.002,70-100%,距Support,far,9,0.001393142791876118,-0.001962723286073742,0.7098009188360829,0.4444444444444444,0.4444444444444444
G-做多,negative,False,10,30,0.002,70-100%,距HedgeWall,medium,6,0.0018250316852300036,-0.002220403576865094,0.8219369236500234,0.3333333333333333,0.6666666666666666
G-做多,negative,False,10,30,0.002,70-100%,距HedgeWall,far,32,0.0022732270842842047,-0.0012421146648065786,1.8301265967568223,0.59375,0.375
G-做多,negative,False,10,30,0.002,>100%,距Support,near,18,0.0031582812762140982,-0.004328470579567301,0.7296529381816471,0.6666666666666666,0.6666666666666666
G-做多,negative,False,10,30,0.002,>100%,距Support,medium,53,0.0013409706230044362,-0.0014631030770461324,0.9165250514760244,0.20754716981132076,0.4528301886792453
G-做多,negative,False,10,30,0.002,>100%,距Support,far,79,0.0016794972033439695,-0.0012492690047490862,1.3443839533033912,0.379746835443038,0.22784810126582278
G-做多,negative,False,10,30,0.002,>100%,距HedgeWall,near,10,0.0009813504092987368,-0.0017031061643381735,0.5762121175106482,0.4,0.3
G-做多,negative,False,10,30,0.002,>100%,距HedgeWall,medium,38,0.001555252269496626,-0.0013791906727751491,1.1276557333201893,0.3157894736842105,0.23684210526315788
G-做多,negative,False,10,30,0.002,>100%,距HedgeWall,far,102,0.001532080274938427,-0.0014305567246416838,1.070967860657306,0.3627450980392157,0.4117647058823529
G-做多,negative,False,15,15,0.001,<30%,距Support,near,31,0.0016951689951927422,-0.00019215551584670637,8.82185966779677,0.3548387096774194,0.16129032258064516
G-做多,negative,False,15,15,0.001,<30%,距Support,medium,178,0.0012351898231301017,-0.0008574453345711645,1.4405464387392803,0.34269662921348315,0.19662921348314608
G-做多,negative,False,15,15,0.001,<30%,距Support,far,23,0.002219878596127507,-0.0004885324242470416,4.543973922608986,0.5652173913043478,0.0
G-做多,negative,False,15,15,0.001,<30%,距HedgeWall,near,8,0.0027548616839367314,-0.0003758994846082489,7.328718970731671,0.75,0.25
G-做多,negative,False,15,15,0.001,<30%,距HedgeWall,medium,34,0.0014960733604386647,-0.001070742086627292,1.3972303686605938,0.35294117647058826,0.2647058823529412
G-做多,negative,False,15,15,0.001,<30%,距HedgeWall,far,315,0.0013542836916542198,-0.0008005419052897067,1.691708682213357,0.33015873015873015,0.2126984126984127
G-做多,negative,False,15,15,0.001,30-50%,距Support,near,55,0.0013395358262508331,-0.0005752331346300751,2.3286833556837285,0.10909090909090909,0.01818181818181818
G-做多,negative,False,15,15,0.001,30-50%,距Support,medium,107,0.0009387998335015942,-0.0010558586677009499,0.8891339932320277,0.2523364485981308,0.3177570093457944
G-做多,negative,False,15,15,0.001,30-50%,距Support,far,41,0.0010815991443348717,-0.0013138426399721915,0.8232334005827094,0.17073170731707318,0.07317073170731707
G-做多,negative,False,15,15,0.001,30-50%,距HedgeWall,near,57,0.001596992905926167,-0.000393305266755257,4.06044119139633,0.3157894736842105,0.10526315789473684
G-做多,negative,False,15,15,0.001,30-50%,距HedgeWall,medium,51,0.0007316213994744041,-0.0013360375053411574,0.5476054351390266,0.1568627450980392,0.3333333333333333
G-做多,negative,False,15,15,0.001,30-50%,距HedgeWall,far,95,0.0009387998335015942,-0.0012736766053166957,0.7370786505638647,0.14736842105263157,0.15789473684210525
G-做多,negative,False,15,15,0.001,50-70%,距Support,near,52,0.0007377993452795785,-0.0010666352846052047,0.6917072366986822,0.09615384615384616,0.34615384615384615
G-做多,negative,False,15,15,0.001,50-70%,距Support,medium,30,0.0014955627855517649,-0.00044434324904197924,3.3657826213771775,0.36666666666666664,0.1
G-做多,negative,False,15,15,0.001,50-70%,距Support,far,82,0.0008284707978552688,-0.0007979349950834626,1.0382685343542455,0.23170731707317074,0.13414634146341464
G-做多,negative,False,15,15,0.001,50-70%,距HedgeWall,near,41,0.0009045714611453922,-0.001464737291099242,0.6175656663090335,0.21951219512195122,0.21951219512195122
G-做多,negative,False,15,15,0.001,50-70%,距HedgeWall,medium,58,0.0006511622066967785,-0.0006218688593012758,1.0471053453752555,0.05172413793103448,0.05172413793103448
G-做多,negative,False,15,15,0.001,50-70%,距HedgeWall,far,65,0.0012124354816471356,-0.0007298318389514235,1.661253205106928,0.35384615384615387,0.3076923076923077
G-做多,negative,False,15,15,0.001,70-100%,距Support,near,112,0.0008421756957093126,-0.001053145142021181,0.7996767606913336,0.17857142857142858,0.22321428571428573
G-做多,negative,False,15,15,0.001,70-100%,距Support,medium,9,0.00031581101157382256,-0.001020158510094099,0.309570530901803,0.4444444444444444,0.0
G-做多,negative,False,15,15,0.001,70-100%,距Support,far,40,0.00048264252657555164,-0.0008218301365813026,0.587277717246141,0.2,0.15
G-做多,negative,False,15,15,0.001,70-100%,距HedgeWall,near,23,0.0005581428845784903,-0.0007081812944114075,0.7881355932203504,0.21739130434782608,0.2608695652173913
G-做多,negative,False,15,15,0.001,70-100%,距HedgeWall,medium,46,0.00041227881743067314,-0.0009778187444226484,0.4216311251776039,0.08695652173913043,0.21739130434782608
G-做多,negative,False,15,15,0.001,70-100%,距HedgeWall,far,92,0.0009808355564336086,-0.001053145142021181,0.9313393921669744,0.25,0.16304347826086957
G-做多,negative,False,15,15,0.001,>100%,距Support,near,49,0.001903130937829028,-0.0010786246250153336,1.764405237644165,0.4897959183673469,0.2857142857142857
G-做多,negative,False,15,15,0.001,>100%,距Support,medium,180,0.0009753709873909723,-0.0008285007309626626,1.1772723317427327,0.17777777777777778,0.22777777777777777
G-做多,negative,False,15,15,0.001,>100%,距Support,far,238,0.0011887960788381912,-0.001137263521534598,1.0453127672943,0.23949579831932774,0.18487394957983194
G-做多,negative,False,15,15,0.001,>100%,距HedgeWall,near,31,0.0008695780771675415,-0.0010139889082030492,0.857581449000831,0.1935483870967742,0.06451612903225806
G-做多,negative,False,15,15,0.001,>100%,距HedgeWall,medium,109,0.001221578001967747,-0.000727911869401969,1.678194920727642,0.22935779816513763,0.03669724770642202
G-做多,negative,False,15,15,0.001,>100%,距HedgeWall,far,327,0.0011404421886391438,-0.0011800499195085867,0.9664355463149076,0.25076452599388377,0.28440366972477066
G-做多,negative,False,15,15,0.002,<30%,距Support,near,13,0.0016951689951927422,-0.0002589865296713804,6.545394454853259,0.38461538461538464,0.0
G-做多,negative,False,15,15,0.002,<30%,距Support,medium,94,0.0016827585649696669,-0.0006009998107853679,2.7999319380328758,0.425531914893617,0.20212765957446807
G-做多,negative,False,15,15,0.002,<30%,距Support,far,14,0.0022870626299670354,-0.000535199031450473,4.2732936637959495,0.6428571428571429,0.0
G-做多,negative,False,15,15,0.002,<30%,距HedgeWall,medium,17,0.001764818375794922,-0.00044608869432813094,3.956205118475315,0.35294117647058826,0.35294117647058826
G-做多,negative,False,15,15,0.002,<30%,距HedgeWall,far,165,0.0016951689951927422,-0.0006228612708481483,2.721583560468346,0.4,0.18181818181818182
G-做多,negative,False,15,15,0.002,30-50%,距Support,near,33,0.0012076467417364177,-0.0005511792256080577,2.191023691802152,0.09090909090909091,0.030303030303030304
G-做多,negative,False,15,15,0.002,30-50%,距Support,medium,49,0.0012784002328143026,-0.0006689413666156873,1.9110796500476472,0.2653061224489796,0.20408163265306123
G-做多,negative,False,15,15,0.002,30-50%,距Support,far,21,0.0009312371485518237,-0.0010155136230551964,0.9170109857809441,0.2857142857142857,0.047619047619047616
G-做多,negative,False,15,15,0.002,30-50%,距HedgeWall,near,31,0.0015707026416635688,-0.00043863285224401467,3.580905154796238,0.2903225806451613,0.03225806451612903
