signal,gamma,is_short,lb,hz,th,move_ratio,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G-做空,negative,True,30,30,0.001,>100%,距HedgeWall,far,739,0.0016908868768473683,-0.0015914069927426742,1.0625106491038145,0.42625169147496617,0.4330175913396482,0.0016908868768473683,0.0034720107533423115,0.003,0.002,0.00015738663885004342,0.22868741542625168,0.36941813261163736
G-做空,negative,True,30,30,0.002,<30%,距Support,near,86,0.0011257800061217466,-0.002987910128585405,0.3767784028546854,0.16279069767441862,0.627906976744186,0.0011257800061217466,0.0038760224402565498,0.001,0.002,-0.00040605964844529476,0.4069767441860465,0.43023255813953487
G-做空,negative,True,30,30,0.002,<30%,距Support,medium,110,0.001637945979787727,-0.002242837833394142,0.7303006732809492,0.44545454545454544,0.5545454545454546,0.001637945979787727,0.00317384802846741,0.002,0.003,0.0001601791030886537,0.4,0.23636363636363636
G-做空,negative,True,30,30,0.002,<30%,距Support,far,13,0.0012587185433152407,-0.0014075123212480985,0.8942859855031917,0.23076923076923078,0.46153846153846156,0.0012587185433152407,0.002314417966741006,0.001,0.003,0.00030631485708031766,0.5384615384615384,0.0
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,near,17,0.0015412346316889581,-0.0028608250449159486,0.538737814263731,0.29411764705882354,0.7647058823529411,0.0015412346316889581,0.0033158923465738854,0.001,0.002,-0.0004117647058823529,0.5294117647058824,0.47058823529411764
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,medium,47,0.0010452719219691431,-0.003837706028995312,0.27236893969254566,0.19148936170212766,0.7446808510638298,0.0010452719219691431,0.007829157984369908,0.001,0.002,-0.0008848943138754123,0.3191489361702128,0.5957446808510638
G-做空,negative,True,30,30,0.002,<30%,距HedgeWall,far,361,0.0016952809542890958,-0.0019558388207576763,0.866779479114929,0.44598337950138506,0.4792243767313019,0.0016952809542890958,0.003234682956351131,0.003,0.0035,0.00021003688535355618,0.2299168975069252,0.1440443213296399
G-做空,negative,True,30,30,0.002,30-50%,距Support,near,30,0.000475194431632335,-0.003939006991971004,0.12063812849302834,0.16666666666666666,0.7,0.000475194431632335,0.004978214025243905,0.0025,0.002,-0.0009518504575630074,0.13333333333333333,0.6
G-做空,negative,True,30,30,0.002,30-50%,距Support,medium,100,0.0016396325620797556,-0.0015902501085650182,1.0310532621559123,0.4,0.32,0.0016396325620797556,0.0023628690731376132,0.002,0.002,8.791759889668916e-05,0.31,0.27
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,near,27,0.002266632709622344,-0.0009085089509119557,2.4948930963719316,0.5555555555555556,0.25925925925925924,0.002266632709622344,0.002082972004067319,0.003,0.0025,0.001008628080151671,0.14814814814814814,0.07407407407407407
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,medium,42,0.0006925185231416624,-0.0018355279650881522,0.37728573811644645,0.14285714285714285,0.35714285714285715,0.0006925185231416624,0.003008856190561409,0.0015,0.002,-0.0004499675029713314,0.21428571428571427,0.23809523809523808
G-做空,negative,True,30,30,0.002,30-50%,距HedgeWall,far,61,0.0005582922824301809,-0.0020003086801783235,0.279103064423242,0.39344262295081966,0.5081967213114754,0.0005582922824301809,0.005024726056094749,0.002,0.002,-0.00032369415664422946,0.29508196721311475,0.47540983606557374
G-做空,negative,True,30,30,0.002,50-70%,距Support,near,62,0.0021716371713033453,-0.0014985234429717943,1.449184650055702,0.5645161290322581,0.3548387096774194,0.0021716371713033453,0.0026840674541554767,0.0015,0.004,0.0008428608403246587,0.7258064516129032,0.06451612903225806
G-做空,negative,True,30,30,0.002,50-70%,距Support,medium,11,0.0016673118023686699,-0.0007343348175524243,2.2705062629685813,0.36363636363636365,0.0,0.0016673118023686699,0.0011450744783396707,0.001,0.002,0.001,1.0,0.0
G-做空,negative,True,30,30,0.002,50-70%,距Support,far,20,0.0009439044988517164,-0.0009267427943947389,1.0185183036337346,0.35,0.3,0.0009439044988517164,0.005069803675289755,0.0025,0.002,-8.309945636595197e-06,0.35,0.3
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,near,42,0.001891229421868165,-0.0011612880629110853,1.6285618377298072,0.4523809523809524,0.047619047619047616,0.001891229421868165,0.0015141012973435002,0.0015,0.002,0.0010831495576000957,0.6904761904761905,0.0
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,medium,11,0.000799537914117357,-0.0012470347199135896,0.6411512858060272,0.09090909090909091,0.2727272727272727,0.000799537914117357,0.0024690808040067104,0.003,0.004,-0.0002707085605181334,0.09090909090909091,0.0
G-做空,negative,True,30,30,0.002,50-70%,距HedgeWall,far,40,0.0027336933094072144,-0.0024748729662986335,1.104579243715958,0.65,0.575,0.0027336933094072144,0.005621207878102898,0.0025,0.002,0.0007157426783152034,0.5,0.375
G-做空,negative,True,30,30,0.002,70-100%,距Support,near,162,0.002307732089941123,-0.001406036538581639,1.641303071873995,0.5679012345679012,0.4444444444444444,0.002307732089941123,0.0030869302969140137,0.0025,0.0035,0.0005492060985397488,0.41975308641975306,0.14814814814814814
G-做空,negative,True,30,30,0.002,70-100%,距Support,far,31,0.0013091010586577555,-0.004507203789024638,0.2904463875907963,0.3548387096774194,0.7741935483870968,0.0013091010586577555,0.00949631918615628,0.001,0.002,-0.0003548387096774194,0.5483870967741935,0.45161290322580644
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,near,30,0.0011033836523748647,-0.0013882234091553906,0.7948170626557686,0.36666666666666664,0.3,0.0011033836523748647,0.0021403354180380605,0.003,0.0025,0.0004380010151442704,0.36666666666666664,0.1
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,medium,32,0.0006861873118503645,-0.0024132856023931695,0.2843373826827198,0.3125,0.65625,0.0006861873118503645,0.002808702753767198,0.003,0.0035,-6.647875940702947e-05,0.3125,0.125
G-做空,negative,True,30,30,0.002,70-100%,距HedgeWall,far,131,0.002355256141615691,-0.002047020918373455,1.150577466246489,0.6259541984732825,0.5038167938931297,0.002355256141615691,0.004324369051075598,0.002,0.002,0.00034830987234863624,0.5343511450381679,0.3969465648854962
G-做空,negative,True,30,30,0.002,>100%,距Support,near,130,0.0014968595213405936,-0.0020717674134002827,0.7225036515483545,0.4230769230769231,0.5230769230769231,0.0014968595213405936,0.0031952156399036114,0.0015,0.002,-0.00016479530301369966,0.46923076923076923,0.3769230769230769
G-做空,negative,True,30,30,0.002,>100%,距Support,medium,273,0.001491655633857196,-0.0012403483076300662,1.2026102867083381,0.38461538461538464,0.3443223443223443,0.001491655633857196,0.0030174109960277255,0.003,0.002,0.00027988495755537087,0.2600732600732601,0.32234432234432236
G-做空,negative,True,30,30,0.002,>100%,距Support,far,264,0.0022275959541614766,-0.0016771364580787543,1.3282138990129055,0.5492424242424242,0.4431818181818182,0.0022275959541614766,0.004109282799591364,0.002,0.002,0.0004918306139997795,0.4810606060606061,0.3143939393939394
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,near,32,0.00142438221304457,-0.0011328319282084168,1.257364113401396,0.4375,0.21875,0.00142438221304457,0.0019328780792905874,0.003,0.002,0.0008307545269199054,0.4375,0.15625
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,medium,126,0.002098369670303307,-0.0014025846557959437,1.496073453842625,0.5238095238095238,0.35714285714285715,0.002098369670303307,0.003001399961005909,0.003,0.002,0.0007348527695948989,0.40476190476190477,0.3253968253968254
G-做空,negative,True,30,30,0.002,>100%,距HedgeWall,far,509,0.00175346930100339,-0.0016139805778292702,1.0864252798888856,0.44204322200392926,0.44597249508840864,0.00175346930100339,0.003686175471091813,0.002,0.002,0.00015944546778857548,0.39096267190569745,0.3477406679764244
G-做多,negative,False,10,15,0.001,<30%,距Support,near,28,0.0016121379873111144,-0.0004063407764125827,3.9674531351345648,0.32142857142857145,0.21428571428571427,0.0016121379873111144,0.0016309196207199429,0.003,0.002,0.0005964994555751089,0.07142857142857142,0.21428571428571427
G-做多,negative,False,10,15,0.001,<30%,距Support,medium,153,0.0014749929869964959,-0.0008599475296463576,1.7152127730433366,0.37254901960784315,0.24183006535947713,0.0014749929869964959,0.0018836027030980336,0.003,0.0025,0.0004849630011895952,0.13725490196078433,0.11764705882352941
G-做多,negative,False,10,15,0.001,<30%,距Support,far,24,0.0021172408156457053,-0.0006277220666131822,3.3728953118839473,0.5416666666666666,0.08333333333333333,0.0021172408156457053,0.0011805937494985385,0.003,0.002,0.0010585932641061988,0.125,0.08333333333333333
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,near,6,0.0025177596200145315,-0.0004966046201567772,5.069948038783206,0.6666666666666666,0.3333333333333333,,,,,,,
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,medium,32,0.001642197327281891,-0.0009423640111430965,1.7426358687975467,0.375,0.15625,0.001642197327281891,0.0016006794161158723,0.003,0.002,0.00035395961580166144,0.09375,0.125
G-做多,negative,False,10,15,0.001,<30%,距HedgeWall,far,281,0.001335133558461726,-0.0008947256680111586,1.4922267307134802,0.3309608540925267,0.27402135231316727,0.001335133558461726,0.002160217905440732,0.003,0.002,0.00030320670172582657,0.10320284697508897,0.2491103202846975
G-做多,negative,False,10,15,0.001,30-50%,距Support,near,38,0.0011481395846941298,-0.0007583842467819226,1.5139285785089407,0.05263157894736842,0.02631578947368421,0.0011481395846941298,0.0012497719630158535,0.003,0.002,0.0005185805836903343,0.02631578947368421,0.0
G-做多,negative,False,10,15,0.001,30-50%,距Support,medium,100,0.0009222295479125754,-0.0009673449496921562,0.9533616195609043,0.26,0.31,0.0009222295479125754,0.0025171306631804925,0.003,0.002,-4.291634344119198e-05,0.07,0.3
G-做多,negative,False,10,15,0.001,30-50%,距Support,far,26,0.0009224687724947917,-0.0012537619247830658,0.7357607168158368,0.2692307692307692,0.07692307692307693,0.0009224687724947917,0.0015901360879537112,0.003,0.0025,0.00015039485706461127,0.0,0.038461538461538464
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,near,43,0.0012281784372104106,-0.0005752331346300751,2.1350968212222963,0.20930232558139536,0.23255813953488372,0.0012281784372104106,0.0017487782349936386,0.003,0.002,0.000176853618053989,0.023255813953488372,0.20930232558139536
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,medium,45,0.0012670399569025949,-0.0005431765143115098,2.3326486391051,0.2222222222222222,0.26666666666666666,0.0012670399569025949,0.0021481921140560785,0.003,0.002,0.0001498159702373536,0.08888888888888889,0.26666666666666666
G-做多,negative,False,10,15,0.001,30-50%,距HedgeWall,far,76,0.0009340239258629022,-0.0011410547330192266,0.8185618961427716,0.21052631578947367,0.15789473684210525,0.0009340239258629022,0.0017081408135443308,0.0025,0.0035,0.00014183423041320425,0.11842105263157894,0.0
G-做多,negative,False,10,15,0.001,50-70%,距Support,near,51,0.0007299035181641802,-0.0007675649803585401,0.9509338451361242,0.11764705882352941,0.2549019607843137,0.0007299035181641802,0.0020130764983854596,0.003,0.002,-0.00014729761606774896,0.11764705882352941,0.19607843137254902
G-做多,negative,False,10,15,0.001,50-70%,距Support,medium,27,0.001224322615687357,-0.0007104653473864017,1.7232685875409528,0.25925925925925924,0.25925925925925924,0.001224322615687357,0.00203504879103335,0.003,0.0035,0.00036901149171414703,0.07407407407407407,0.037037037037037035
G-做多,negative,False,10,15,0.001,50-70%,距Support,far,53,0.0008498451476849821,-0.0009001460270619692,0.9441192008132652,0.22641509433962265,0.1320754716981132,0.0008498451476849821,0.0016711997083650623,0.003,0.0025,0.00037548580005106283,0.11320754716981132,0.03773584905660377
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,near,42,0.0008153687387809552,-0.0013576864184876476,0.6005574834350996,0.11904761904761904,0.21428571428571427,0.0008153687387809552,0.001864544816932224,0.003,0.0035,-7.127649671717035e-05,0.0,0.023809523809523808
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,medium,43,0.0006303374752685238,-0.0007075009937644284,0.89093510938361,0.046511627906976744,0.13953488372093023,0.0006303374752685238,0.0009856345150392035,0.003,0.003,6.2380819246406e-05,0.046511627906976744,0.0
G-做多,negative,False,10,15,0.001,50-70%,距HedgeWall,far,46,0.0013359083738605868,-0.00071338826443324,1.872624544674723,0.391304347826087,0.2608695652173913,0.0013359083738605868,0.002222210151270332,0.003,0.002,0.0005174760633788518,0.2608695652173913,0.2608695652173913
G-做多,negative,False,10,15,0.001,70-100%,距Support,near,89,0.0009486453614849218,-0.0009350051184766113,1.0145884153345965,0.23595505617977527,0.21348314606741572,0.0009486453614849218,0.0017749683570069477,0.003,0.003,0.00025048123429982806,0.10112359550561797,0.0449438202247191
G-做多,negative,False,10,15,0.001,70-100%,距Support,medium,7,0.012186024116438945,-0.0003061526274879717,39.80375480173763,0.5714285714285714,0.0,,,,,,,
G-做多,negative,False,10,15,0.001,70-100%,距Support,far,31,0.0005581428845784903,-0.0007081812944114075,0.7881355932203504,0.3225806451612903,0.16129032258064516,0.0005581428845784903,0.001551330778492324,0.003,0.004,0.000583140148875295,0.22580645161290322,0.0
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,near,15,0.001479492136161396,-0.00015305433428873798,9.66645043432958,0.3333333333333333,0.13333333333333333,0.001479492136161396,0.0006395177889232295,0.002,0.002,0.0004402080663271333,0.3333333333333333,0.13333333333333333
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,medium,39,0.0004746925764691832,-0.0010979025705337806,0.43236311600800437,0.10256410256410256,0.2564102564102564,0.0004746925764691832,0.0019713347823320368,0.003,0.003,-2.619606116047277e-05,0.10256410256410256,0.0
G-做多,negative,False,10,15,0.001,70-100%,距HedgeWall,far,73,0.0009977317539619532,-0.0010386293056443515,0.9606235338631948,0.3561643835616438,0.1643835616438356,0.0009977317539619532,0.0016749119664480029,0.003,0.003,0.0005919675174537201,0.2191780821917808,0.0821917808219178
G-做多,negative,False,10,15,0.001,>100%,距Support,near,48,0.0018295963797566503,-0.0011334078120434441,1.6142436643859315,0.4791666666666667,0.3333333333333333,0.0018295963797566503,0.0033177622660863037,0.003,0.002,0.0003130426490266753,0.20833333333333334,0.3125
G-做多,negative,False,10,15,0.001,>100%,距Support,medium,157,0.0010871181701913092,-0.0007830128061445258,1.3883785318201458,0.19745222929936307,0.21019108280254778,0.0010871181701913092,0.00172153535449402,0.003,0.004,0.00017382906701885885,0.06369426751592357,0.0
G-做多,negative,False,10,15,0.001,>100%,距Support,far,208,0.0010640512808961576,-0.0011934970737565924,0.8915407538847183,0.22115384615384615,0.2403846153846154,0.0010640512808961576,0.0019601978126141473,0.003,0.0035,2.1294676478868734e-05,0.10576923076923077,0.014423076923076924
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,near,30,0.0007102625872148573,-0.0010289228281063695,0.6902972388337667,0.2,0.13333333333333333,0.0007102625872148573,0.0015541821789888184,0.0025,0.0035,0.0002776074472392606,0.13333333333333333,0.0
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,medium,92,0.001175256587988338,-0.0008224762599645234,1.428924633081849,0.22826086956521738,0.15217391304347827,0.001175256587988338,0.001633387459853234,0.003,0.003,0.00020681742609209247,0.07608695652173914,0.010869565217391304
G-做多,negative,False,10,15,0.001,>100%,距HedgeWall,far,291,0.0011598510316331687,-0.0011189669408435867,1.0365373536047093,0.2508591065292096,0.27835051546391754,0.0011598510316331687,0.0020859991022386037,0.003,0.002,5.255163658644639e-05,0.11683848797250859,0.23711340206185566
G-做多,negative,False,10,15,0.002,<30%,距Support,near,8,0.0020194669030863905,-0.00014618155391353884,13.814786127399035,0.5,0.0,,,,,,,
G-做多,negative,False,10,15,0.002,<30%,距Support,medium,65,0.0017507890772761078,-0.0008599475296463576,2.0359254686109716,0.4461538461538462,0.26153846153846155,0.0017507890772761078,0.0020528017080266438,0.003,0.0025,0.0006601249963096326,0.16923076923076924,0.12307692307692308
G-做多,negative,False,10,15,0.002,<30%,距Support,far,6,0.002578761963770007,-0.0004202434928498078,6.136351918937718,0.6666666666666666,0.0,,,,,,,
G-做多,negative,False,10,15,0.002,<30%,距HedgeWall,medium,7,0.0009235166929307262,-0.0021770397686668498,0.4242075437584949,0.42857142857142855,0.5714285714285714,,,,,,,
G-做多,negative,False,10,15,0.002,<30%,距HedgeWall,far,106,0.0017177810112166403,-0.0008005123011873361,2.145852110790543,0.3867924528301887,0.2641509433962264,0.0017177810112166403,0.002121214537215943,0.003,0.0025,0.0005145427820281451,0.1320754716981132,0.18867924528301888
G-做多,negative,False,10,15,0.002,30-50%,距Support,near,17,0.0008757636867864103,-0.0011293408106223483,0.7754644820670222,0.058823529411764705,0.058823529411764705,0.0008757636867864103,0.001275164385969676,0.003,0.002,0.00028222601386113664,0.058823529411764705,0.0
G-做多,negative,False,10,15,0.002,30-50%,距Support,medium,47,0.0009840372309132081,-0.0007239493443575643,1.3592625486613943,0.2127659574468085,0.3404255319148936,0.0009840372309132081,0.0026518079805112997,0.003,0.002,-9.440758479850706e-05,0.02127659574468085,0.3191489361702128
G-做多,negative,False,10,15,0.002,30-50%,距Support,far,12,0.0010064181464433477,-0.0010253357141400885,0.9815498792874817,0.3333333333333333,0.08333333333333333,0.0010064181464433477,0.0015877837786120027,0.0025,0.002,0.00031484730555940465,0.0,0.08333333333333333
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,near,14,0.0014397790126972954,-0.00048441622530701284,2.9721940295967455,0.42857142857142855,0.21428571428571427,0.0014397790126972954,0.0016443335849696942,0.003,0.002,0.0007177843803182326,0.0,0.14285714285714285
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,medium,25,0.0009840372309132081,-0.0009407813092168222,1.0459787213804188,0.08,0.32,0.0009840372309132081,0.0026701747203390523,0.0025,0.002,-0.00024599527386130716,0.0,0.32
G-做多,negative,False,10,15,0.002,30-50%,距HedgeWall,far,37,0.000911468417321458,-0.0011780580361133264,0.773704171934172,0.1891891891891892,0.1891891891891892,0.000911468417321458,0.0018605352252962072,0.003,0.0035,7.29169239336326e-05,0.05405405405405406,0.0
G-做多,negative,False,10,15,0.002,50-70%,距Support,near,9,0.0009045913304450291,-0.003114638042452281,0.29043224866437695,0.1111111111111111,0.7777777777777778,,,,,,,
G-做多,negative,False,10,15,0.002,50-70%,距Support,far,20,0.0012921736204285672,-0.0010462705439976071,1.2350281940380445,0.3,0.1,0.0012921736204285672,0.00168130858606937,0.003,0.0025,0.0007766205002932851,0.15,0.0
G-做多,negative,False,10,15,0.002,50-70%,距HedgeWall,near,13,0.0009045714611453922,-0.0016711997083650623,0.5412707150543582,0.07692307692307693,0.3076923076923077,0.0009045714611453922,0.002242982807296896,0.002,0.0035,4.499358323767431e-05,0.0,0.07692307692307693
G-做多,negative,False,10,15,0.002,50-70%,距HedgeWall,far,17,0.0017298695828757951,-0.0009001460270619692,1.9217655034505916,0.4117647058823529,0.4117647058823529,0.0017298695828757951,0.003114638042452281,0.003,0.002,0.00021359713853156154,0.23529411764705882,0.4117647058823529
G-做多,negative,False,10,15,0.002,70-100%,距Support,near,29,0.0010721606138645574,-0.0009259941283555282,1.157848177470203,0.3793103448275862,0.2413793103448276,0.0010721606138645574,0.0016799682922873991,0.003,0.003,0.0008365133151165289,0.20689655172413793,0.034482758620689655
G-做多,negative,False,10,15,0.002,70-100%,距Support,far,9,0.0008173469878358935,-0.0013180002464676145,0.6201417564423628,0.4444444444444444,0.0,,,,,,,
G-做多,negative,False,10,15,0.002,70-100%,距HedgeWall,medium,6,0.0013597294041212378,-0.0015920504183382308,0.8540743361259326,0.3333333333333333,0.5,,,,,,,
G-做多,negative,False,10,15,0.002,70-100%,距HedgeWall,far,32,0.0010608866016046151,-0.000945609222369755,1.1219080530390428,0.40625,0.125,0.0010608866016046151,0.0015519041111624252,0.003,0.003,0.0009843036283639624,0.25,0.03125
G-做多,negative,False,10,15,0.002,>100%,距Support,near,18,0.0028155795931692246,-0.0008301380326007795,3.3917005155734876,0.6666666666666666,0.2222222222222222,0.0028155795931692246,0.001573102675180276,0.003,0.002,0.0010525167125892564,0.4444444444444444,0.2222222222222222
G-做多,negative,False,10,15,0.002,>100%,距Support,medium,53,0.0010290590206986706,-0.0012016966175949695,0.8563384515121552,0.1509433962264151,0.3018867924528302,0.0010290590206986706,0.002088617931249486,0.003,0.004,-4.698832780240141e-05,0.03773584905660377,0.0
G-做多,negative,False,10,15,0.002,>100%,距Support,far,79,0.0014400917347416728,-0.001084436973878734,1.3279625920452152,0.3291139240506329,0.17721518987341772,0.0014400917347416728,0.00176899962772621,0.003,0.003,0.000503873808242961,0.17721518987341772,0.0379746835443038
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,near,10,0.0009081315143863567,-0.001101137114492352,0.8247215559572023,0.4,0.1,0.0009081315143863567,0.0015338042796180888,0.0025,0.003,0.0007084643440027923,0.3,0.0
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,medium,38,0.0012872400545089987,-0.001114161091566851,1.155344648320779,0.21052631578947367,0.13157894736842105,0.0012872400545089987,0.001689853120913367,0.002,0.003,0.00012875532347468338,0.21052631578947367,0.0
G-做多,negative,False,10,15,0.002,>100%,距HedgeWall,far,102,0.0013728275390977802,-0.001072243554605788,1.2803318175248928,0.3333333333333333,0.27450980392156865,0.0013728275390977802,0.0020604975998942043,0.003,0.002,0.0004005577933479593,0.21568627450980393,0.22549019607843138
G-做多,negative,False,10,30,0.001,<30%,距Support,near,28,0.0017627934746195866,-0.0004301513481763569,4.098077297892979,0.42857142857142855,0.21428571428571427,0.0017627934746195866,0.0017158750247704112,0.003,0.002,0.0006353192852872588,0.14285714285714285,0.21428571428571427
G-做多,negative,False,10,30,0.001,<30%,距Support,medium,153,0.0017781872759843323,-0.001100871498135332,1.6152541681715304,0.477124183006536,0.32679738562091504,0.0017781872759843323,0.0029998776462680436,0.003,0.002,0.000516391274356394,0.3137254901960784,0.3137254901960784
G-做多,negative,False,10,30,0.001,<30%,距Support,far,24,0.003559628283554415,-0.0006959676494011926,5.114646185950027,0.5833333333333334,0.16666666666666666,0.003559628283554415,0.0012272249295211593,0.003,0.002,0.001311635902954289,0.5416666666666666,0.16666666666666666
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,near,6,0.00429894673770494,-0.0004966046201567772,8.656678901512779,0.6666666666666666,0.3333333333333333,,,,,,,
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,medium,32,0.001642197327281891,-0.0014295602582270698,1.1487429913017673,0.375,0.28125,0.001642197327281891,0.0025259081303412993,0.001,0.002,0.00037843272376125617,0.6875,0.15625
G-做多,negative,False,10,30,0.001,<30%,距HedgeWall,far,281,0.0019255243293007914,-0.0011624705558444597,1.6564069684345875,0.49110320284697506,0.36298932384341637,0.0019255243293007914,0.003020453289109973,0.003,0.002,0.00040757596432245747,0.298932384341637,0.3487544483985765
G-做多,negative,False,10,30,0.001,30-50%,距Support,near,38,0.0018717568936831874,-0.0009504942276244551,1.9692459346767623,0.47368421052631576,0.05263157894736842,0.0018717568936831874,0.001280410305782666,0.0025,0.003,0.0013444191533251008,0.42105263157894735,0.0
G-做多,negative,False,10,30,0.001,30-50%,距Support,medium,100,0.0013089572052260618,-0.002117832751957239,0.6180644831450273,0.38,0.5,0.0013089572052260618,0.003918087023430371,0.003,0.002,1.2574903523370493e-05,0.17,0.5
G-做多,negative,False,10,30,0.001,30-50%,距Support,far,26,0.0013453946323615882,-0.0014173869375572218,0.9492077263533217,0.3076923076923077,0.15384615384615385,0.0013453946323615882,0.0017199818145762797,0.003,0.004,0.0004490116013467359,0.2692307692307692,0.0
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,near,43,0.0017715097433035117,-0.00101100556053055,1.7522255192878151,0.4883720930232558,0.4186046511627907,0.0017715097433035117,0.003936682245347958,0.003,0.002,0.00038795059788699677,0.2558139534883721,0.4186046511627907
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,medium,45,0.0018077199568071526,-0.0008835690771896017,2.0459294054937156,0.35555555555555557,0.3111111111111111,0.0018077199568071526,0.0031361035832580438,0.0025,0.002,0.00045923249109251817,0.24444444444444444,0.3111111111111111
G-做多,negative,False,10,30,0.001,30-50%,距HedgeWall,far,76,0.0013555593359611037,-0.0012890814603273761,1.0515699571203552,0.35526315789473684,0.3157894736842105,0.0013555593359611037,0.0024016846416777763,0.003,0.002,0.00029312293268381347,0.2236842105263158,0.2894736842105263
G-做多,negative,False,10,30,0.001,50-70%,距Support,near,51,0.0009058943627357982,-0.0019347372465963043,0.4682260417167743,0.13725490196078433,0.47058823529411764,0.0009058943627357982,0.0028940585525806797,0.003,0.002,-0.0005915523185711329,0.13725490196078433,0.4117647058823529
G-做多,negative,False,10,30,0.001,50-70%,距Support,medium,27,0.001224322615687357,-0.0011613661106545962,1.05420900821471,0.2962962962962963,0.2962962962962963,0.001224322615687357,0.0027435515059471153,0.003,0.002,0.00013832515110662056,0.1111111111111111,0.2962962962962963
G-做多,negative,False,10,30,0.001,50-70%,距Support,far,53,0.0011505908966808487,-0.0010439386874051217,1.1021632884789703,0.3584905660377358,0.2830188679245283,0.0011505908966808487,0.002242982807296896,0.003,0.002,0.0004989391774158953,0.18867924528301888,0.2641509433962264
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,near,42,0.0009051595546970214,-0.0018802968290386065,0.48139184235067206,0.23809523809523808,0.42857142857142855,0.0009051595546970214,0.0026139742349722784,0.0025,0.002,-0.00023968844763773016,0.14285714285714285,0.3333333333333333
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,medium,43,0.000707781083761614,-0.000742812462408216,0.9528395383499229,0.046511627906976744,0.2558139534883721,0.000707781083761614,0.0019891544498002317,0.003,0.002,-0.00016431316339298173,0.046511627906976744,0.2558139534883721
G-做多,negative,False,10,30,0.001,50-70%,距HedgeWall,far,46,0.001673748445082321,-0.001638926667211225,1.0212466967361926,0.4782608695652174,0.391304347826087,0.001673748445082321,0.0033089769819132668,0.003,0.002,0.0004058589851044743,0.3695652173913043,0.391304347826087
G-做多,negative,False,10,30,0.001,70-100%,距Support,near,89,0.0017397267421492518,-0.0013488023641796856,1.2898307330646759,0.34831460674157305,0.3707865168539326,0.0017397267421492518,0.002587957511235081,0.003,0.003,0.0003151452322471844,0.16853932584269662,0.12359550561797752
G-做多,negative,False,10,30,0.001,70-100%,距Support,medium,7,0.012449063905293717,-0.0003061526274879717,40.66293341148223,0.5714285714285714,0.0,,,,,,,
G-做多,negative,False,10,30,0.001,70-100%,距Support,far,31,0.0012331808254651144,-0.0011279070640624505,1.0933354925746215,0.41935483870967744,0.2903225806451613,0.0012331808254651144,0.002292296899433412,0.003,0.004,0.0006670886428869364,0.41935483870967744,0.0
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,near,15,0.0017456123088202696,-0.00024629247231091835,7.087558513021127,0.3333333333333333,0.13333333333333333,0.0017456123088202696,0.0017615357024758152,0.0025,0.002,0.0004807201440459332,0.13333333333333333,0.13333333333333333
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,medium,39,0.0010238423939406115,-0.00135879697992078,0.7534918086146344,0.10256410256410256,0.358974358974359,0.0010238423939406115,0.002710655535498769,0.0015,0.003,-0.0001956613593749868,0.28205128205128205,0.1794871794871795
G-做多,negative,False,10,30,0.001,70-100%,距HedgeWall,far,73,0.0021206139993149055,-0.001192048665201683,1.7789659610550532,0.5342465753424658,0.3561643835616438,0.0021206139993149055,0.002587957511235081,0.003,0.004,0.0008915840595029635,0.3835616438356164,0.0547945205479452
